split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
heldout_benign,0,0,3000,0.0,0,0.020121985145458376,0.9798780148545416,-1,False,2999,1124
heldout_benign,1,0,3000,0.0,0,0.02336485580053327,0.9766351441994667,-1,False,2999,930
heldout_benign,2,0,3000,0.0,0,0.021094045502112246,0.9789059544978878,-1,False,2999,995
heldout_benign,3,0,3000,0.0,0,0.011780277058025423,0.9882197229419746,-1,False,2999,1048
heldout_benign,4,0,3000,0.0,0,0.018510163396175172,0.9814898366038248,-1,False,2999,940
heldout_benign,5,0,3000,0.0,0,0.017538239887100238,0.9824617601128998,-1,False,2999,850
heldout_benign,6,0,3000,0.0,0,0.03227056107561843,0.9677294389243816,-1,False,2999,961
heldout_benign,7,0,3000,0.0,0,0.02694604097805875,0.9730539590219413,-1,False,2999,1010
heldout_benign,8,0,3000,0.0,0,0.02435759209235866,0.9756424079076413,-1,False,2999,977
heldout_benign,9,0,3000,0.0,0,0.014754315947850372,0.9852456840521496,-1,False,2999,973
heldout_benign,10,0,3000,0.0,0,0.018472739423326834,0.9815272605766732,-1,False,2999,943
heldout_benign,11,0,3000,0.0,0,0.020019712349465424,0.9799802876505346,-1,False,2999,932
heldout_benign,12,0,3000,0.0,0,0.01291418056905358,0.9870858194309464,-1,False,2999,927
heldout_benign,13,0,3000,0.0,0,0.016035645594026038,0.983964354405974,-1,False,2999,946
heldout_benign,14,0,3000,0.0,0,0.018089872290209086,0.9819101277097909,-1,False,2999,966
heldout_benign,15,0,3000,0.0,0,0.013752820330604987,0.986247179669395,-1,False,2999,833
heldout_benign,16,0,3000,0.0,0,0.016599913299749858,0.9834000867002501,-1,False,2999,916
heldout_benign,17,0,3000,0.0,0,0.015831017837441674,0.9841689821625583,-1,False,2999,1018
heldout_benign,18,0,3000,0.0,0,0.019964704440738168,0.9800352955592618,-1,False,2999,889
heldout_benign,19,0,3000,0.0,0,0.026403742942440744,0.9735962570575593,-1,False,2999,1129
heldout_benign,20,0,3000,0.0,0,0.017199647260552342,0.9828003527394477,-1,False,2999,932
heldout_benign,21,0,3000,0.0,0,0.017889942442928963,0.982110057557071,-1,False,2999,850
heldout_benign,22,0,3000,0.0,0,0.011777480540255625,0.9882225194597444,-1,False,2999,939
heldout_benign,23,0,3000,0.0,0,0.018889019319073497,0.9811109806809265,-1,False,2999,822
heldout_benign,24,0,3000,0.0,0,0.021405090485699163,0.9785949095143008,-1,False,2999,900
heldout_benign,25,0,3000,0.0,0,0.033513126698455076,0.9664868733015449,-1,False,2999,943
heldout_benign,26,0,3000,0.0,0,0.030900571237571173,0.9690994287624288,-1,False,2999,1077
heldout_benign,27,0,3000,0.0,0,0.021866667325037392,0.9781333326749626,-1,False,2999,966
heldout_benign,28,0,3000,0.0,0,0.020437605859453645,0.9795623941405464,-1,False,2999,870
heldout_benign,29,0,3000,0.0,0,0.00870672498163505,0.991293275018365,-1,False,2999,846
heldout_benign,30,0,3000,0.0,0,0.017139853944862615,0.9828601460551374,-1,False,2999,912
heldout_benign,31,0,3000,0.0,0,0.01230366412664552,0.9876963358733545,-1,False,2999,932
