split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.12755854900206276,0.8724414509979372,0.34965034965034963,False,1500
heldout_benign,1,0,1500,0.0,0,0.13213822152406707,0.8678617784759329,0.6713286713286714,False,1500
heldout_benign,2,0,1500,0.0,0,0.12266247709250855,0.8773375229074915,0.16183816183816183,False,1500
heldout_benign,3,0,1500,0.0,0,0.13793367751393149,0.8620663224860685,0.8251748251748252,False,1500
heldout_benign,4,0,1500,0.0,0,0.13657214269857787,0.8634278573014221,0.951048951048951,False,1500
heldout_benign,5,0,1500,0.0,0,0.11944581959002765,0.8805541804099724,0.07992007992007992,False,1499
heldout_benign,6,0,1500,0.0,0,0.11900595599908848,0.8809940440009115,0.07792207792207792,False,1499
heldout_benign,7,0,1500,0.0,0,0.12730231850287466,0.8726976814971253,0.32967032967032966,False,1500
heldout_benign,8,0,1500,0.0,0,0.1369151304215689,0.8630848695784311,0.919080919080919,False,1499
heldout_benign,9,0,1500,0.0,0,0.1294037094629339,0.8705962905370661,0.47352647352647353,False,1500
heldout_benign,10,0,1500,0.0,0,0.12131578778673013,0.8786842122132699,0.12787212787212787,False,1500
heldout_benign,11,0,1500,0.0,0,0.12937995481867848,0.8706200451813215,0.4695304695304695,False,1499
heldout_benign,12,0,1500,0.0,0,0.13358720219230524,0.8664127978076948,0.8111888111888111,False,1500
heldout_benign,13,0,1500,0.0,0,0.13545763607127093,0.8645423639287291,0.9590409590409591,False,1500
heldout_benign,14,0,1500,0.0,0,0.13241545720278802,0.867584542797212,0.7032967032967034,False,1500
heldout_benign,15,0,1500,0.0,0,0.1347461521222284,0.8652538478777716,0.9070929070929071,False,1500
heldout_benign,16,0,1500,0.0,0,0.12740670915944752,0.8725932908405525,0.3336663336663337,False,1499
heldout_benign,17,0,1500,0.0,0,0.11870069096709335,0.8812993090329067,0.06993006993006994,False,1500
heldout_benign,18,0,1500,0.0,0,0.12605621716945326,0.8739437828305467,0.27372627372627373,False,1500
heldout_benign,19,0,1500,0.0,0,0.13039080915319023,0.8696091908468098,0.5654345654345654,False,1500
heldout_benign,20,0,1500,0.0,0,0.1404495771367238,0.8595504228632762,0.5954045954045954,False,1499
heldout_benign,21,0,1500,0.0,0,0.12384120381216523,0.8761587961878348,0.1958041958041958,False,1500
heldout_benign,22,0,1500,0.0,0,0.13245584240784725,0.8675441575921528,0.7072927072927073,False,1499
heldout_benign,23,0,1500,0.0,0,0.12935605802213512,0.8706439419778649,0.46353646353646355,False,1500
heldout_benign,24,0,1500,0.0,0,0.11983296815661615,0.8801670318433839,0.0919080919080919,False,1500
heldout_benign,25,0,1500,0.0,0,0.12286059816827133,0.8771394018317287,0.16783216783216784,False,1499
heldout_benign,26,0,1500,0.0,0,0.1356539360291943,0.8643460639708057,0.975024975024975,False,1500
heldout_benign,27,0,1500,0.0,0,0.12375831000078297,0.876241689999217,0.1938061938061938,False,1500
