split,batch_id,label,size,attacker_ratio,attacker_count,total_queries,bucket_coverage,new_bucket_rate,spread,cost,low_threshold,high_threshold,suspicious
heldout_benign_stream_0,0,0,1500,0.0,0,1500,0.12109375,0.16533333333333333,0.6613083951034147,26.694535672962783,22.363366111545787,45.18882840955511,False
heldout_benign_stream_1,0,0,1500,0.0,0,1500,0.13330078125,0.182,0.6593924866656496,47.34921894951039,22.363366111545787,45.18882840955511,True
heldout_benign_stream_2,0,0,1500,0.0,0,1500,0.12646484375,0.17266666666666666,0.6595219646491557,34.23148371214982,22.363366111545787,45.18882840955511,False
heldout_benign_stream_3,0,0,1500,0.0,0,1500,0.130859375,0.17866666666666667,0.6598293649042978,42.13483558300973,22.363366111545787,45.18882840955511,False
heldout_benign_stream_4,0,0,1500,0.0,0,1500,0.1240234375,0.16933333333333334,0.6612549959137434,30.553047890249726,22.363366111545787,45.18882840955511,False
heldout_benign_stream_5,0,0,1500,0.0,0,1500,0.1142578125,0.156,0.6598778597236595,19.634084524811882,22.363366111545787,45.18882840955511,False
heldout_benign_stream_6,0,0,1500,0.0,0,1500,0.123046875,0.168,0.6608291031276408,29.20096641130493,22.363366111545787,45.18882840955511,False
heldout_benign_stream_7,0,0,1500,0.0,0,1500,0.12548828125,0.17133333333333334,0.6602172870619551,32.70504653899759,22.363366111545787,45.18882840955511,False
heldout_benign_stream_8,0,0,1500,0.0,0,1500,0.12841796875,0.17533333333333334,0.6573279358489823,37.5188540829411,22.363366111545787,45.18882840955511,False
heldout_benign_stream_9,0,0,1500,0.0,0,1500,0.12451171875,0.17,0.6596513928334305,31.248098797772307,22.363366111545787,45.18882840955511,False
heldout_benign_stream_10,0,0,1500,0.0,0,1500,0.12158203125,0.166,0.661654731726796,27.299689432096322,22.363366111545787,45.18882840955511,False
heldout_benign_stream_11,0,0,1500,0.0,0,1500,0.123046875,0.168,0.6584635879454435,29.192450556649018,22.363366111545787,45.18882840955511,False
heldout_benign_stream_12,0,0,1500,0.0,0,1500,0.12744140625,0.174,0.6629365771015739,35.850522991861446,22.363366111545787,45.18882840955511,False
heldout_benign_stream_13,0,0,1500,0.0,0,1500,0.1298828125,0.17733333333333334,0.661143508686899,40.22788597059273,22.363366111545787,45.18882840955511,False
heldout_benign_stream_14,0,0,1500,0.0,0,1500,0.12890625,0.176,0.6613384637983564,38.40951436240298,22.363366111545787,45.18882840955511,False
heldout_benign_stream_15,0,0,1500,0.0,0,1500,0.1220703125,0.16666666666666666,0.6614728955758697,27.91810689698222,22.363366111545787,45.18882840955511,False
heldout_benign_stream_16,0,0,1500,0.0,0,1500,0.12890625,0.176,0.6613567255969726,38.409580104877996,22.363366111545787,45.18882840955511,False
heldout_benign_stream_17,0,0,1500,0.0,0,1500,0.1279296875,0.17466666666666666,0.6602599621438643,36.674670472308314,22.363366111545787,45.18882840955511,False
heldout_benign_stream_18,0,0,1500,0.0,0,1500,0.12158203125,0.166,0.660981344976391,27.297265239794864,22.363366111545787,45.18882840955511,False
heldout_benign_stream_19,0,0,1500,0.0,0,1500,0.1240234375,0.16933333333333334,0.6611797982291258,30.552777178585103,22.363366111545787,45.18882840955511,False
heldout_benign_stream_20,0,0,1500,0.0,0,1500,0.13037109375,0.178,0.6628871585502571,41.17813773424663,22.363366111545787,45.18882840955511,False
heldout_benign_stream_21,0,0,1500,0.0,0,1500,0.12109375,0.16533333333333333,0.6585605540947749,26.68464344533168,22.363366111545787,45.18882840955511,False
heldout_benign_stream_22,0,0,1500,0.0,0,1500,0.12353515625,0.16866666666666666,0.6602468476467425,29.86576849920153,22.363366111545787,45.18882840955511,False
heldout_benign_stream_23,0,0,1500,0.0,0,1500,0.12109375,0.16533333333333333,0.6580759536394616,26.682898883692552,22.363366111545787,45.18882840955511,False
heldout_benign_stream_24,0,0,1500,0.0,0,1500,0.12646484375,0.17266666666666666,0.6609088380862542,34.23647645652338,22.363366111545787,45.18882840955511,False
heldout_benign_stream_25,0,0,1500,0.0,0,1500,0.1240234375,0.16933333333333334,0.6616457864759726,30.55445473627375,22.363366111545787,45.18882840955511,False
heldout_benign_stream_26,0,0,1500,0.0,0,1500,0.12451171875,0.17,0.662057068137583,31.256759228867256,22.363366111545787,45.18882840955511,False
heldout_benign_stream_27,0,0,1500,0.0,0,1500,0.11962890625,0.16333333333333333,0.6605774336168637,24.967493520459033,22.363366111545787,45.18882840955511,False
heldout_benign_stream_28,0,0,1500,0.0,0,1500,0.1337890625,0.18266666666666667,0.6591923188117674,48.47168583305387,22.363366111545787,45.18882840955511,True
heldout_benign_stream_29,0,0,1500,0.0,0,1500,0.1201171875,0.164,0.6586988387344705,25.521341446937527,22.363366111545787,45.18882840955511,False
heldout_benign_stream_30,0,0,1500,0.0,0,1500,0.123046875,0.168,0.658810000907586,29.19369764331273,22.363366111545787,45.18882840955511,False
heldout_benign_stream_31,0,0,1500,0.0,0,1500,0.12158203125,0.166,0.6642316831395143,27.30896645718211,22.363366111545787,45.18882840955511,False
heldout_benign_stream_32,0,0,1500,0.0,0,1500,0.12109375,0.16533333333333333,0.6614751236134578,26.695135895598938,22.363366111545787,45.18882840955511,False
heldout_benign_stream_33,0,0,1500,0.0,0,1500,0.12109375,0.16533333333333333,0.6594116659227222,26.687707447912288,22.363366111545787,45.18882840955511,False
heldout_benign_stream_34,0,0,1500,0.0,0,1500,0.1220703125,0.16666666666666666,0.6631777176197389,27.92424425634015,22.363366111545787,45.18882840955511,False
heldout_benign_stream_35,0,0,1500,0.0,0,1500,0.130859375,0.17866666666666667,0.6588054126829795,42.13114935501299,22.363366111545787,45.18882840955511,False
heldout_benign_stream_36,0,0,1500,0.0,0,1500,0.126953125,0.17333333333333334,0.664061020016302,35.04122841042687,22.363366111545787,45.18882840955511,False
heldout_benign_stream_37,0,0,1500,0.0,0,1500,0.1171875,0.16,0.6598245055380801,22.361035772195923,22.363366111545787,45.18882840955511,False
heldout_benign_stream_38,0,0,1500,0.0,0,1500,0.12451171875,0.17,0.6581015836831223,31.2425194848312,22.363366111545787,45.18882840955511,False
heldout_benign_stream_39,0,0,1500,0.0,0,1500,0.119140625,0.16266666666666665,0.6572670182793376,24.408693856051794,22.363366111545787,45.18882840955511,False
heldout_benign_stream_40,0,0,1500,0.0,0,1500,0.1328125,0.18133333333333335,0.6592772992250983,46.253168349579276,22.363366111545787,45.18882840955511,True
heldout_benign_stream_41,0,0,1500,0.0,0,1500,0.12548828125,0.17133333333333334,0.6630961183482793,32.71541033162836,22.363366111545787,45.18882840955511,False
heldout_benign_stream_42,0,0,1500,0.0,0,1500,0.11962890625,0.16333333333333333,0.6620663615102065,24.972853660875067,22.363366111545787,45.18882840955511,False
heldout_benign_stream_43,0,0,1500,0.0,0,1500,0.1220703125,0.16666666666666666,0.6615967823809903,27.918552889480654,22.363366111545787,45.18882840955511,False
heldout_benign_stream_44,0,0,1500,0.0,0,1500,0.12744140625,0.174,0.6601839155157248,35.840613410152386,22.363366111545787,45.18882840955511,False
heldout_benign_stream_45,0,0,1500,0.0,0,1500,0.12353515625,0.16866666666666666,0.660526495591296,29.866775231801924,22.363366111545787,45.18882840955511,False
heldout_benign_stream_46,0,0,1500,0.0,0,1500,0.123046875,0.168,0.6601897745635299,29.19866482847413,22.363366111545787,45.18882840955511,False
heldout_benign_stream_47,0,0,1500,0.0,0,1500,0.119140625,0.16266666666666665,0.6566126325533505,24.40633806743824,22.363366111545787,45.18882840955511,False
heldout_benign_stream_48,0,0,1500,0.0,0,1500,0.1259765625,0.172,0.659919723060371,33.45896011944154,22.363366111545787,45.18882840955511,False
heldout_benign_stream_49,0,0,1500,0.0,0,1500,0.134765625,0.184,0.6595475242181742,50.804787764606615,22.363366111545787,45.18882840955511,True
attacker_stream_0,0,1,1500,1.0,1500,1500,0.07421875,0.10133333333333333,0.5917733560403842,4.5584544948422145,22.363366111545787,45.18882840955511,False
