split,stream_id,label,attacker_ratio,attacker_count_per_batch,batch_size,stream_length_batches,total_queries,detected,alarm_batch,alarm_queries,max_cost,final_cost,final_bucket_coverage,final_new_bucket_rate,final_spread,threshold
heldout_benign,0,0,0.0,0,100,10,1000,False,-1,-1,2.135603602099083,1.87028165032158,0.013671875,0.01,0.4976218614018683,2.233101902585917
heldout_benign,1,0,0.0,0,100,10,1000,False,-1,-1,2.0516765127479344,1.8750739949347048,0.01416015625,0.01,0.4982509586825183,2.233101902585917
heldout_benign,2,0,0.0,0,100,10,1000,False,-1,-1,2.0408150566934427,1.8891163405934537,0.015625,0.01,0.4999373734002365,2.233101902585917
heldout_benign,3,0,0.0,0,100,10,1000,False,-1,-1,2.1979485795388047,1.8654233342492226,0.0126953125,0.01,0.49762521831772377,2.233101902585917
heldout_benign,4,0,0.0,0,100,10,1000,False,-1,-1,2.1011748254657605,1.878297165604203,0.01416015625,0.01,0.49914628386848997,2.233101902585917
heldout_benign,5,0,0.0,0,100,10,1000,False,-1,-1,2.0753414483108905,1.8782064961141107,0.0146484375,0.01,0.498401302514264,2.233101902585917
heldout_benign,6,0,0.0,0,100,10,1000,False,-1,-1,2.070148121567356,1.8764736442600467,0.01416015625,0.01,0.4986397501617799,2.233101902585917
heldout_benign,7,0,0.0,0,100,10,1000,False,-1,-1,2.1566065639870016,1.8452779257903176,0.013671875,0.0,0.4984541601431843,2.233101902585917
heldout_benign,8,0,0.0,0,100,10,1000,False,-1,-1,2.1509483965553553,1.907386539721067,0.0146484375,0.02,0.4987290924050852,2.233101902585917
heldout_benign,9,0,0.0,0,100,10,1000,False,-1,-1,2.13805690350143,1.9074001654497608,0.01513671875,0.02,0.49799495061836285,2.233101902585917
heldout_benign,10,0,0.0,0,100,10,1000,False,-1,-1,2.0901156562643504,1.8824820982862112,0.01513671875,0.01,0.4988510430729324,2.233101902585917
heldout_benign,11,0,0.0,0,100,10,1000,False,-1,-1,2.1060685627508566,1.8704062762309046,0.01416015625,0.01,0.4969543701536849,2.233101902585917
heldout_benign,12,0,0.0,0,100,10,1000,False,-1,-1,2.137413687965049,1.8887508046569885,0.01513671875,0.01,0.5005923503981483,2.233101902585917
heldout_benign,13,0,0.0,0,100,10,1000,False,-1,-1,2.1282474479664932,1.9410357241767635,0.015625,0.03,0.49880386884004474,2.233101902585917
heldout_benign,14,0,0.0,0,100,10,1000,True,1,100,2.2635776828496645,1.8533545794906534,0.01513671875,0.0,0.4985378434074997,2.233101902585917
heldout_benign,15,0,0.0,0,100,10,1000,False,-1,-1,2.03843601645991,1.8347155609113577,0.01220703125,0.0,0.4975246759937545,2.233101902585917
heldout_benign,16,0,0.0,0,100,10,1000,False,-1,-1,2.1132682309168853,1.8492288339097265,0.01220703125,0.0,0.5015561407155236,2.233101902585917
heldout_benign,17,0,0.0,0,100,10,1000,False,-1,-1,2.1126885286688184,1.907910951515936,0.01416015625,0.02,0.4995945577328603,2.233101902585917
heldout_benign,18,0,0.0,0,100,10,1000,False,-1,-1,2.18645962969513,1.823061633203879,0.0107421875,0.0,0.49614782471821095,2.233101902585917
