split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
heldout_benign,0,0,3000,0.0,0,0.045706024019966485,0.9542939759800335,2871,True,2870,1410
heldout_benign,1,0,3000,0.0,0,0.03396239706910065,0.9660376029308994,-1,False,2999,1457
heldout_benign,2,0,3000,0.0,0,0.035868561315333336,0.9641314386846667,-1,False,2999,1473
heldout_benign,3,0,3000,0.0,0,0.04416712684656432,0.9558328731534357,2931,True,2930,1407
heldout_benign,4,0,3000,0.0,0,0.03735754890126619,0.9626424510987338,-1,False,2999,1481
heldout_benign,5,0,3000,0.0,0,0.03521505930853286,0.9647849406914671,-1,False,2999,1442
heldout_benign,6,0,3000,0.0,0,0.01932847757303824,0.9806715224269618,-1,False,2999,1368
heldout_benign,7,0,3000,0.0,0,0.027557958910932157,0.9724420410890678,-1,False,2999,1378
heldout_benign,8,0,3000,0.0,0,0.03285805853443324,0.9671419414655668,-1,False,2999,1417
heldout_benign,9,0,3000,0.0,0,0.027037450106547234,0.9729625498934528,-1,False,2999,1530
heldout_benign,10,0,3000,0.0,0,0.025347430965628526,0.9746525690343715,-1,False,2999,1447
heldout_benign,11,0,3000,0.0,0,0.024880686331225754,0.9751193136687742,-1,False,2999,1472
heldout_benign,12,0,3000,0.0,0,0.04364575779772184,0.9563542422022782,-1,False,2999,1445
heldout_benign,13,0,3000,0.0,0,0.026060159515671533,0.9739398404843285,-1,False,2999,1407
heldout_benign,14,0,3000,0.0,0,0.02941950345790012,0.9705804965420999,-1,False,2999,1521
heldout_benign,15,0,3000,0.0,0,0.03769773334124049,0.9623022666587595,-1,False,2999,1472
heldout_benign,16,0,3000,0.0,0,0.022333840258866422,0.9776661597411336,-1,False,2999,1458
heldout_benign,17,0,3000,0.0,0,0.03222626825970165,0.9677737317402983,-1,False,2999,1452
heldout_benign,18,0,3000,0.0,0,0.03215338447543814,0.9678466155245619,-1,False,2999,1364
heldout_benign,19,0,3000,0.0,0,0.04142623836074388,0.9585737616392561,-1,False,2999,1416
heldout_benign,20,0,3000,0.0,0,0.03246844786979397,0.967531552130206,-1,False,2999,1380
heldout_benign,21,0,3000,0.0,0,0.04402129710538061,0.9559787028946194,2941,True,2940,1382
heldout_benign,22,0,3000,0.0,0,0.030190387856477652,0.9698096121435223,-1,False,2999,1458
heldout_benign,23,0,3000,0.0,0,0.0267150805220564,0.9732849194779436,-1,False,2999,1413
heldout_benign,24,0,3000,0.0,0,0.030437319797959272,0.9695626802020407,-1,False,2999,1399
heldout_benign,25,0,3000,0.0,0,0.03082105529626311,0.9691789447037369,-1,False,2999,1478
heldout_benign,26,0,3000,0.0,0,0.033190339718282114,0.9668096602817179,-1,False,2999,1482
heldout_benign,27,0,3000,0.0,0,0.03406349542080267,0.9659365045791973,-1,False,2999,1473
heldout_benign,28,0,3000,0.0,0,0.027394927183108986,0.972605072816891,-1,False,2999,1461
heldout_benign,29,0,3000,0.0,0,0.03779425407267978,0.9622057459273202,-1,False,2999,1423
heldout_benign,30,0,3000,0.0,0,0.03307720670362069,0.9669227932963793,-1,False,2999,1393
heldout_benign,31,0,3000,0.0,0,0.02704186495146199,0.972958135048538,-1,False,2999,1485
heldout_benign,32,0,3000,0.0,0,0.023885725269580327,0.9761142747304197,-1,False,2999,1398
heldout_benign,33,0,3000,0.0,0,0.03479912916438299,0.965200870835617,-1,False,2999,1449
heldout_benign,34,0,3000,0.0,0,0.04356947158965041,0.9564305284103496,-1,False,2999,1483
heldout_benign,35,0,3000,0.0,0,0.028684038000454715,0.9713159619995453,-1,False,2999,1486
heldout_benign,36,0,3000,0.0,0,0.03182622938683566,0.9681737706131643,-1,False,2999,1404
heldout_benign,37,0,3000,0.0,0,0.032778806269541994,0.967221193730458,-1,False,2999,1422
heldout_benign,38,0,3000,0.0,0,0.04280068964239303,0.957199310357607,-1,False,2999,1404
heldout_benign,39,0,3000,0.0,0,0.034217141744016244,0.9657828582559838,-1,False,2999,1353
heldout_benign,40,0,3000,0.0,0,0.03310217002521276,0.9668978299747872,-1,False,2999,1363
heldout_benign,41,0,3000,0.0,0,0.04266086019317006,0.9573391398068299,-1,False,2999,1384
heldout_benign,42,0,3000,0.0,0,0.029598894028301848,0.9704011059716982,-1,False,2999,1354
heldout_benign,43,0,3000,0.0,0,0.023748696267839486,0.9762513037321605,-1,False,2999,1435
heldout_benign,44,0,3000,0.0,0,0.02888008047441548,0.9711199195255845,-1,False,2999,1551
heldout_benign,45,0,3000,0.0,0,0.03681616963430123,0.9631838303656988,-1,False,2999,1442
heldout_benign,46,0,3000,0.0,0,0.028209675333280892,0.9717903246667191,-1,False,2999,1380
heldout_benign,47,0,3000,0.0,0,0.028221303755757376,0.9717786962442426,-1,False,2999,1555
heldout_benign,48,0,3000,0.0,0,0.0308511191382268,0.9691488808617732,-1,False,2999,1415
heldout_benign,49,0,3000,0.0,0,0.02953432906638187,0.9704656709336181,-1,False,2999,1458
attacker,0,1,3000,1.0,3000,0.015959660674588982,0.984040339325411,-1,False,2999,1942
attacker,1,1,3000,1.0,3000,0.02236973462587566,0.9776302653741243,-1,False,2999,2006
attacker,2,1,3000,1.0,3000,0.01129043925983264,0.9887095607401674,-1,False,2999,1987
attacker,3,1,3000,1.0,3000,0.0089296987223495,0.9910703012776505,-1,False,2999,1944
attacker,4,1,3000,1.0,3000,0.016157684722650445,0.9838423152773496,-1,False,2999,2047
attacker,5,1,3000,1.0,3000,0.021927506070133607,0.9780724939298664,-1,False,2999,1993
attacker,6,1,3000,1.0,3000,0.013516183263253101,0.9864838167367469,-1,False,2999,1989
attacker,7,1,3000,1.0,3000,0.009987634456918415,0.9900123655430816,-1,False,2999,2001
attacker,8,1,3000,1.0,3000,0.013555340734380028,0.98644465926562,-1,False,2999,1972
attacker,9,1,3000,1.0,3000,0.030115220221165195,0.9698847797788348,-1,False,2999,1962
attacker,10,1,3000,1.0,3000,0.01202198359611617,0.9879780164038838,-1,False,2999,1967
attacker,11,1,3000,1.0,3000,0.01061190790107136,0.9893880920989286,-1,False,2999,2030
attacker,12,1,3000,1.0,3000,0.015173418519005444,0.9848265814809946,-1,False,2999,2030
attacker,13,1,3000,1.0,3000,0.017223611243187387,0.9827763887568126,-1,False,2999,2003
attacker,14,1,3000,1.0,3000,0.018199023779419288,0.9818009762205807,-1,False,2999,1994
attacker,15,1,3000,1.0,3000,0.009549744677343264,0.9904502553226567,-1,False,2999,2058
attacker,16,1,3000,1.0,3000,0.007482647999359493,0.9925173520006405,-1,False,2999,1998
attacker,17,1,3000,1.0,3000,0.02424852680037548,0.9757514731996245,-1,False,2999,2039
attacker,18,1,3000,1.0,3000,0.019693409837965636,0.9803065901620344,-1,False,2999,1987
attacker,19,1,3000,1.0,3000,0.007544997019251265,0.9924550029807487,-1,False,2999,1974
attacker,20,1,3000,1.0,3000,0.005313958557115139,0.9946860414428849,-1,False,2999,2017
attacker,21,1,3000,1.0,3000,0.01045668760403029,0.9895433123959697,-1,False,2999,1989
attacker,22,1,3000,1.0,3000,0.009360038479613975,0.990639961520386,-1,False,2999,1929
attacker,23,1,3000,1.0,3000,0.007665750915434755,0.9923342490845652,-1,False,2999,1969
attacker,24,1,3000,1.0,3000,0.02262049209115835,0.9773795079088416,-1,False,2999,1942
attacker,25,1,3000,1.0,3000,0.013548150000657011,0.986451849999343,-1,False,2999,1965
attacker,26,1,3000,1.0,3000,0.03463692679564545,0.9653630732043545,-1,False,2999,1955
attacker,27,1,3000,1.0,3000,0.01498763887977661,0.9850123611202234,-1,False,2999,1939
attacker,28,1,3000,1.0,3000,0.016182270465062598,0.9838177295349374,-1,False,2999,1897
attacker,29,1,3000,1.0,3000,0.01562332592119875,0.9843766740788013,-1,False,2999,1950
attacker,30,1,3000,1.0,3000,0.01426764897207089,0.9857323510279291,-1,False,2999,1957
attacker,31,1,3000,1.0,3000,0.013028154004013803,0.9869718459959862,-1,False,2999,1898
attacker,32,1,3000,1.0,3000,0.007376453552836226,0.9926235464471638,-1,False,2999,2016
attacker,33,1,3000,1.0,3000,0.01925876230790957,0.9807412376920904,-1,False,2999,2010
attacker,34,1,3000,1.0,3000,0.018915753795243906,0.9810842462047561,-1,False,2999,2026
attacker,35,1,3000,1.0,3000,0.00791004017335628,0.9920899598266437,-1,False,2999,2069
attacker,36,1,3000,1.0,3000,0.014263020267801574,0.9857369797321984,-1,False,2999,2011
attacker,37,1,3000,1.0,3000,0.012580455166143811,0.9874195448338562,-1,False,2999,1987
attacker,38,1,3000,1.0,3000,0.008117189721830398,0.9918828102781696,-1,False,2999,2067
attacker,39,1,3000,1.0,3000,0.00972593691929613,0.9902740630807039,-1,False,2999,2003
attacker,40,1,3000,1.0,3000,0.008239575918081443,0.9917604240819186,-1,False,2999,2017
attacker,41,1,3000,1.0,3000,0.006617627929255132,0.9933823720707449,-1,False,2999,2030
attacker,42,1,3000,1.0,3000,0.04012157099787339,0.9598784290021266,-1,False,2999,1942
attacker,43,1,3000,1.0,3000,0.010733419550455259,0.9892665804495447,-1,False,2999,2044
attacker,44,1,3000,1.0,3000,0.010199362683797397,0.9898006373162026,-1,False,2999,1958
attacker,45,1,3000,1.0,3000,0.010456949385915348,0.9895430506140847,-1,False,2999,2033
attacker,46,1,3000,1.0,3000,0.012842637888333841,0.9871573621116662,-1,False,2999,1969
attacker,47,1,3000,1.0,3000,0.007573057610362421,0.9924269423896376,-1,False,2999,1996
attacker,48,1,3000,1.0,3000,0.020197841709711728,0.9798021582902883,-1,False,2999,2019
attacker,49,1,3000,1.0,3000,0.01720176396936124,0.9827982360306388,-1,False,2999,2005
