split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
heldout_benign,0,0,3000,0.0,0,0.008682845454549115,0.9913171545454509,-1,False,2999,1575
heldout_benign,1,0,3000,0.0,0,0.01109335245881271,0.9889066475411873,-1,False,2999,1678
heldout_benign,2,0,3000,0.0,0,0.014828538389035195,0.9851714616109648,-1,False,2999,1542
heldout_benign,3,0,3000,0.0,0,0.009980030619614833,0.9900199693803852,-1,False,2999,1605
heldout_benign,4,0,3000,0.0,0,0.011780199672866254,0.9882198003271337,-1,False,2999,1561
heldout_benign,5,0,3000,0.0,0,0.009515392327265726,0.9904846076727343,-1,False,2999,1666
heldout_benign,6,0,3000,0.0,0,0.005387614824214126,0.9946123851757859,-1,False,2999,1589
heldout_benign,7,0,3000,0.0,0,0.014016334964446764,0.9859836650355532,-1,False,2999,1591
heldout_benign,8,0,3000,0.0,0,0.011041029492777965,0.988958970507222,-1,False,2999,1623
heldout_benign,9,0,3000,0.0,0,0.006360402654361663,0.9936395973456383,-1,False,2999,1548
heldout_benign,10,0,3000,0.0,0,0.008825846589949338,0.9911741534100507,-1,False,2999,1542
heldout_benign,11,0,3000,0.0,0,0.009923882251604899,0.9900761177483951,-1,False,2999,1486
heldout_benign,12,0,3000,0.0,0,0.009473804077354764,0.9905261959226452,-1,False,2999,1516
heldout_benign,13,0,3000,0.0,0,0.015256752333341339,0.9847432476666587,-1,False,2999,1539
heldout_benign,14,0,3000,0.0,0,0.009123367932492576,0.9908766320675074,-1,False,2999,1472
heldout_benign,15,0,3000,0.0,0,0.007734302917409508,0.9922656970825905,-1,False,2999,1670
heldout_benign,16,0,3000,0.0,0,0.015092590203375833,0.9849074097966242,-1,False,2999,1550
heldout_benign,17,0,3000,0.0,0,0.008800939800201912,0.9911990601997981,-1,False,2999,1557
heldout_benign,18,0,3000,0.0,0,0.011037333479806288,0.9889626665201937,-1,False,2999,1624
heldout_benign,19,0,3000,0.0,0,0.008224033446224799,0.9917759665537752,-1,False,2999,1605
heldout_benign,20,0,3000,0.0,0,0.01038247921436608,0.9896175207856339,-1,False,2999,1700
heldout_benign,21,0,3000,0.0,0,0.011586146058119251,0.9884138539418807,-1,False,2999,1591
heldout_benign,22,0,3000,0.0,0,0.014613115370164076,0.9853868846298359,-1,False,2999,1514
heldout_benign,23,0,3000,0.0,0,0.009272295910823014,0.990727704089177,-1,False,2999,1637
heldout_benign,24,0,3000,0.0,0,0.010475450393403918,0.9895245496065961,-1,False,2999,1549
heldout_benign,25,0,3000,0.0,0,0.00936488629332144,0.9906351137066786,-1,False,2999,1652
heldout_benign,26,0,3000,0.0,0,0.013914930553428073,0.9860850694465719,-1,False,2999,1528
heldout_benign,27,0,3000,0.0,0,0.008635017552465096,0.9913649824475349,-1,False,2999,1602
heldout_benign,28,0,3000,0.0,0,0.009731094482202773,0.9902689055177972,-1,False,2999,1547
heldout_benign,29,0,3000,0.0,0,0.008301833219218069,0.9916981667807819,-1,False,2999,1609
heldout_benign,30,0,3000,0.0,0,0.016650010350380606,0.9833499896496194,-1,False,2999,1451
heldout_benign,31,0,3000,0.0,0,0.014005905807076613,0.9859940941929234,-1,False,2999,1663
