split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.0014486392763553013,0.9985513607236447,0.37362637362637363,False,1482
heldout_benign,1,0,1500,0.0,0,0.0017502034229884833,0.9982497965770115,0.6313686313686314,False,1484
heldout_benign,2,0,1500,0.0,0,0.0013553464241722324,0.9986446535758278,0.2897102897102897,False,1488
heldout_benign,3,0,1500,0.0,0,0.007197208876247196,0.9928027911237528,0.015984015984015984,True,1489
heldout_benign,4,0,1500,0.0,0,0.00175844633537936,0.9982415536646206,0.6413586413586414,False,1486
heldout_benign,5,0,1500,0.0,0,0.0012484587649708168,0.9987515412350292,0.1878121878121878,False,1478
heldout_benign,6,0,1500,0.0,0,0.0017130182276886563,0.9982869817723113,0.5974025974025974,False,1496
heldout_benign,7,0,1500,0.0,0,0.002506111372532538,0.9974938886274675,0.7112887112887113,False,1482
heldout_benign,8,0,1500,0.0,0,0.0007666807501525152,0.9992333192498475,0.005994005994005994,True,1486
heldout_benign,9,0,1500,0.0,0,0.0022527092311485086,0.9977472907688515,0.8691308691308691,False,1478
heldout_benign,10,0,1500,0.0,0,0.0034537227394483283,0.9965462772605517,0.3176823176823177,False,1490
heldout_benign,11,0,1500,0.0,0,0.0021442289571630413,0.997855771042837,0.9630369630369631,False,1484
heldout_benign,12,0,1500,0.0,0,0.0032096062002686665,0.9967903937997313,0.4115884115884116,False,1481
heldout_benign,13,0,1500,0.0,0,0.001581134511957627,0.9984188654880424,0.4775224775224775,False,1485
heldout_benign,14,0,1500,0.0,0,0.004746589394278078,0.9952534106057219,0.0939060939060939,False,1474
heldout_benign,15,0,1500,0.0,0,0.001633318815984941,0.9983666811840151,0.5354645354645354,False,1483
heldout_benign,16,0,1500,0.0,0,0.002763482367325598,0.9972365176326744,0.5794205794205795,False,1487
heldout_benign,17,0,1500,0.0,0,0.00293383009146031,0.9970661699085397,0.4955044955044955,False,1488
heldout_benign,18,0,1500,0.0,0,0.003382137941522534,0.9966178620584775,0.3336663336663337,False,1490
heldout_benign,19,0,1500,0.0,0,0.0041444103719348035,0.9958555896280652,0.17582417582417584,False,1491
heldout_benign,20,0,1500,0.0,0,0.0023208980321484107,0.9976791019678516,0.8271728271728271,False,1486
heldout_benign,21,0,1500,0.0,0,0.001915843615358681,0.9980841563846413,0.8051948051948052,False,1490
heldout_benign,22,0,1500,0.0,0,0.0023574071052024914,0.9976425928947975,0.8171828171828172,False,1478
heldout_benign,23,0,1500,0.0,0,0.0014155638375992208,0.9985844361624008,0.3516483516483517,False,1486
heldout_benign,24,0,1500,0.0,0,0.0026009631226128205,0.9973990368773872,0.6573426573426573,False,1484
heldout_benign,25,0,1500,0.0,0,0.004151839056824147,0.9958481609431759,0.17582417582417584,False,1488
heldout_benign,26,0,1500,0.0,0,0.002165916442769422,0.9978340835572306,0.949050949050949,False,1488
heldout_benign,27,0,1500,0.0,0,0.0029846011473277922,0.9970153988526722,0.47152847152847155,False,1482
heldout_benign,28,0,1500,0.0,0,0.002124476368522421,0.9978755236314776,0.975024975024975,False,1486
heldout_benign,29,0,1500,0.0,0,0.0021009864660148647,0.9978990135339851,0.999000999000999,False,1490
heldout_benign,30,0,1500,0.0,0,0.002419289182270745,0.9975807108177293,0.7692307692307693,False,1488
heldout_benign,31,0,1500,0.0,0,0.0019231635410608128,0.9980768364589392,0.8251748251748252,False,1482
heldout_benign,32,0,1500,0.0,0,0.0018130099806672462,0.9981869900193328,0.6993006993006993,False,1480
heldout_benign,33,0,1500,0.0,0,0.002280294364712887,0.9977197056352871,0.8531468531468531,False,1488
heldout_benign,34,0,1500,0.0,0,0.0019161761102112207,0.9980838238897888,0.8051948051948052,False,1483
heldout_benign,35,0,1500,0.0,0,0.0020104211014145834,0.9979895788985854,0.9110889110889111,False,1484
heldout_benign,36,0,1500,0.0,0,0.003348856718269233,0.9966511432817308,0.33966033966033965,False,1486
heldout_benign,37,0,1500,0.0,0,0.0012186437813918038,0.9987813562186082,0.16783216783216784,False,1490
heldout_benign,38,0,1500,0.0,0,0.006522638043505169,0.9934773619564948,0.02197802197802198,True,1482
heldout_benign,39,0,1500,0.0,0,0.002235529140195869,0.9977644708598041,0.9010989010989011,False,1484
heldout_benign,40,0,1500,0.0,0,0.0019029419346267007,0.9980970580653733,0.7972027972027972,False,1486
heldout_benign,41,0,1500,0.0,0,0.002361175053144926,0.9976388249468551,0.8111888111888111,False,1487
heldout_benign,42,0,1500,0.0,0,0.0014302719871791547,0.9985697280128208,0.36363636363636365,False,1482
heldout_benign,43,0,1500,0.0,0,0.0037281040071873717,0.9962718959928126,0.25374625374625376,False,1488
heldout_benign,44,0,1500,0.0,0,0.003584067284638559,0.9964159327153614,0.2837162837162837,False,1486
heldout_benign,45,0,1500,0.0,0,0.00386056728321027,0.9961394327167897,0.23576423576423577,False,1481
heldout_benign,46,0,1500,0.0,0,0.0016439341331956348,0.9983560658668044,0.5394605394605395,False,1484
heldout_benign,47,0,1500,0.0,0,0.0038167212186309696,0.996183278781369,0.23976023976023977,False,1482
heldout_benign,48,0,1500,0.0,0,0.002518898823717808,0.9974811011762822,0.7012987012987013,False,1490
heldout_benign,49,0,1500,0.0,0,0.0019387086928662756,0.9980612913071337,0.8371628371628371,False,1490
attacker,0,1,1500,1.0,1500,0.0024334202239112424,0.9975665797760888,0.7552447552447552,False,1496
attacker,1,1,1500,1.0,1500,0.0033278141361606783,0.9966721858638393,0.3516483516483517,False,1496
attacker,2,1,1500,1.0,1500,0.0051420266998850606,0.9948579733001149,0.061938061938061936,False,1495
attacker,3,1,1500,1.0,1500,0.003701673712880549,0.9962983262871195,0.26173826173826176,False,1496
attacker,4,1,1500,1.0,1500,0.0030366104163349616,0.996963389583665,0.45554445554445555,False,1499
attacker,5,1,1500,1.0,1500,0.0037009704431930635,0.9962990295568069,0.26173826173826176,False,1491
attacker,6,1,1500,1.0,1500,0.004143435346530389,0.9958565646534696,0.17582417582417584,False,1499
attacker,7,1,1500,1.0,1500,0.004321792571981176,0.9956782074280188,0.15384615384615385,False,1498
attacker,8,1,1500,1.0,1500,0.005939940030701751,0.9940600599692982,0.03396603396603397,True,1498
attacker,9,1,1500,1.0,1500,0.004979150800976773,0.9950208491990232,0.07192807192807193,False,1497
attacker,10,1,1500,1.0,1500,0.0038524275575996247,0.9961475724424004,0.23776223776223776,False,1489
attacker,11,1,1500,1.0,1500,0.002728489884193608,0.9972715101158064,0.5974025974025974,False,1499
attacker,12,1,1500,1.0,1500,0.0046164144847324895,0.9953835855152675,0.10589410589410589,False,1497
attacker,13,1,1500,1.0,1500,0.0028498745554162985,0.9971501254445837,0.5314685314685315,False,1496
attacker,14,1,1500,1.0,1500,0.002682641014176257,0.9973173589858237,0.6133866133866134,False,1496
attacker,15,1,1500,1.0,1500,0.004569177934105606,0.9954308220658944,0.11188811188811189,False,1496
attacker,16,1,1500,1.0,1500,0.0032025609880931283,0.9967974390119069,0.41358641358641357,False,1497
attacker,17,1,1500,1.0,1500,0.004892980382259715,0.9951070196177403,0.07392607392607392,False,1498
attacker,18,1,1500,1.0,1500,0.0037910504781084597,0.9962089495218915,0.24175824175824176,False,1496
attacker,19,1,1500,1.0,1500,0.007959051007168316,0.9920409489928317,0.005994005994005994,True,1493
attacker,20,1,1500,1.0,1500,0.0071850395252337496,0.9928149604747663,0.015984015984015984,True,1496
attacker,21,1,1500,1.0,1500,0.0039489947349440335,0.996051005265056,0.2177822177822178,False,1498
attacker,22,1,1500,1.0,1500,0.006492210561779621,0.9935077894382204,0.02197802197802198,True,1499
attacker,23,1,1500,1.0,1500,0.005481871878707634,0.9945181281212924,0.04395604395604396,True,1496
attacker,24,1,1500,1.0,1500,0.0038930552551151854,0.9961069447448848,0.22977022977022976,False,1490
attacker,25,1,1500,1.0,1500,0.003941821588585692,0.9960581784114143,0.2177822177822178,False,1497
attacker,26,1,1500,1.0,1500,0.0032021329030297307,0.9967978670969703,0.41358641358641357,False,1494
attacker,27,1,1500,1.0,1500,0.0040213363091209375,0.9959786636908791,0.2077922077922078,False,1492
attacker,28,1,1500,1.0,1500,0.004608309818015188,0.9953916901819848,0.10789210789210789,False,1500
attacker,29,1,1500,1.0,1500,0.003265345094344063,0.9967346549056559,0.3776223776223776,False,1491
attacker,30,1,1500,1.0,1500,0.005866921973582406,0.9941330780264176,0.03596403596403597,True,1500
attacker,31,1,1500,1.0,1500,0.004128474966203055,0.995871525033797,0.17582417582417584,False,1498
attacker,32,1,1500,1.0,1500,0.0028799536714593232,0.9971200463285407,0.5194805194805194,False,1498
attacker,33,1,1500,1.0,1500,0.0036647654153775244,0.9963352345846225,0.26973026973026976,False,1493
attacker,34,1,1500,1.0,1500,0.004556013155803007,0.995443986844197,0.11188811188811189,False,1496
attacker,35,1,1500,1.0,1500,0.002751436047527589,0.9972485639524724,0.5874125874125874,False,1496
attacker,36,1,1500,1.0,1500,0.004915816537248263,0.9950841834627517,0.07392607392607392,False,1496
attacker,37,1,1500,1.0,1500,0.005155328670229942,0.9948446713297701,0.061938061938061936,False,1494
attacker,38,1,1500,1.0,1500,0.005902946298260492,0.9940970537017395,0.03396603396603397,True,1497
attacker,39,1,1500,1.0,1500,0.00913417996203969,0.9908658200379603,0.003996003996003996,True,1498
attacker,40,1,1500,1.0,1500,0.002727115207499242,0.9972728847925008,0.5994005994005994,False,1495
attacker,41,1,1500,1.0,1500,0.005094092441416009,0.994905907558584,0.06793206793206794,False,1497
attacker,42,1,1500,1.0,1500,0.004406574190274459,0.9955934258097255,0.14385614385614387,False,1499
attacker,43,1,1500,1.0,1500,0.005027177798775706,0.9949728222012243,0.06793206793206794,False,1498
attacker,44,1,1500,1.0,1500,0.0038350843489290964,0.9961649156510709,0.23776223776223776,False,1500
attacker,45,1,1500,1.0,1500,0.004627105764385631,0.9953728942356144,0.10589410589410589,False,1496
attacker,46,1,1500,1.0,1500,0.006394601603910588,0.9936053983960894,0.023976023976023976,True,1499
attacker,47,1,1500,1.0,1500,0.005011920610421439,0.9949880793895786,0.06993006993006994,False,1496
attacker,48,1,1500,1.0,1500,0.0025057945098521106,0.9974942054901479,0.7112887112887113,False,1494
attacker,49,1,1500,1.0,1500,0.002689327133833408,0.9973106728661666,0.6133866133866134,False,1495
mixed_0.05,0,1,1500,0.05,75,0.0021224581844608847,0.9978775418155391,0.977022977022977,False,1492
mixed_0.05,1,1,1500,0.05,75,0.003186731520058328,0.9968132684799417,0.4155844155844156,False,1486
mixed_0.05,2,1,1500,0.05,75,0.0030651711663471914,0.9969348288336528,0.44955044955044954,False,1480
mixed_0.05,3,1,1500,0.05,75,0.002205315593971191,0.9977946844060288,0.9270729270729271,False,1484
mixed_0.05,4,1,1500,0.05,75,0.0017133846845851508,0.9982866153154148,0.5974025974025974,False,1484
mixed_0.05,5,1,1500,0.05,75,0.003368073514093073,0.9966319264859069,0.3356643356643357,False,1491
mixed_0.05,6,1,1500,0.05,75,0.0015674361781030655,0.9984325638218969,0.4675324675324675,False,1483
mixed_0.05,7,1,1500,0.05,75,0.0021397575999160257,0.997860242400084,0.967032967032967,False,1480
mixed_0.05,8,1,1500,0.05,75,0.002331319636321494,0.9976686803636785,0.8231768231768232,False,1488
mixed_0.05,9,1,1500,0.05,75,0.0032317881964045725,0.9967682118035954,0.3996003996003996,False,1492
mixed_0.05,10,1,1500,0.05,75,0.0019201244744274648,0.9980798755255725,0.8171828171828172,False,1494
mixed_0.05,11,1,1500,0.05,75,0.00159514832378993,0.9984048516762101,0.4995004995004995,False,1483
mixed_0.05,12,1,1500,0.05,75,0.0023520208126792674,0.9976479791873207,0.8171828171828172,False,1485
mixed_0.05,13,1,1500,0.05,75,0.0033467774867614875,0.9966532225132385,0.33966033966033965,False,1483
mixed_0.05,14,1,1500,0.05,75,0.0019765731635075223,0.9980234268364925,0.8711288711288712,False,1483
mixed_0.05,15,1,1500,0.05,75,0.0015743108690388086,0.9984256891309612,0.4755244755244755,False,1485
mixed_0.05,16,1,1500,0.05,75,0.0038845649030591067,0.9961154350969409,0.23176823176823177,False,1485
mixed_0.05,17,1,1500,0.05,75,0.002366771081628971,0.997633228918371,0.8051948051948052,False,1486
mixed_0.05,18,1,1500,0.05,75,0.001217341595091681,0.9987826584049083,0.16583416583416583,False,1482
mixed_0.05,19,1,1500,0.05,75,0.00204119792555546,0.9979588020744445,0.9370629370629371,False,1492
mixed_0.05,20,1,1500,0.05,75,0.0016724849329078362,0.9983275150670922,0.5594405594405595,False,1481
mixed_0.05,21,1,1500,0.05,75,0.0010455253125554176,0.9989544746874446,0.07992007992007992,False,1487
mixed_0.05,22,1,1500,0.05,75,0.0018347708875188218,0.9981652291124812,0.7292707292707292,False,1486
mixed_0.05,23,1,1500,0.05,75,0.0017101430789465688,0.9982898569210534,0.5954045954045954,False,1483
mixed_0.05,24,1,1500,0.05,75,0.0037144515686899915,0.99628554843131,0.26173826173826176,False,1488
mixed_0.05,25,1,1500,0.05,75,0.006287673324331888,0.9937123266756681,0.029970029970029972,True,1486
mixed_0.05,26,1,1500,0.05,75,0.0020945403150556263,0.9979054596849444,0.993006993006993,False,1486
mixed_0.05,27,1,1500,0.05,75,0.001300142847252772,0.9986998571527472,0.23976023976023977,False,1490
mixed_0.05,28,1,1500,0.05,75,0.0013449584203060194,0.998655041579694,0.2757242757242757,False,1483
mixed_0.05,29,1,1500,0.05,75,0.002460979183703804,0.9975390208162962,0.7412587412587412,False,1494
