split,stream_id,label,attacker_ratio,attacker_count_per_batch,batch_size,stream_length_batches,total_queries,detected,alarm_batch,alarm_queries,max_cost,final_cost,final_bucket_coverage,final_new_bucket_rate,final_spread,threshold
heldout_benign,0,0,0.0,0,100,10,1000,False,-1,-1,2.1356036001555263,1.8702816495309575,0.013671875,0.01,0.49762186118225094,2.233101897476404
heldout_benign,1,0,0.0,0,100,10,1000,False,-1,-1,2.0516765068262544,1.875073991385306,0.01416015625,0.01,0.4982509576965742,2.233101897476404
heldout_benign,2,0,0.0,0,100,10,1000,False,-1,-1,2.0408150534918548,1.8891163394725778,0.015625,0.01,0.49993737308888203,2.233101897476404
heldout_benign,3,0,0.0,0,100,10,1000,False,-1,-1,2.1979485766034226,1.8654233357981482,0.0126953125,0.01,0.4976252187479809,2.233101897476404
heldout_benign,4,0,0.0,0,100,10,1000,False,-1,-1,2.1011748262031507,1.8782971575610188,0.01416015625,0.01,0.4991462816342721,2.233101897476404
heldout_benign,5,0,0.0,0,100,10,1000,False,-1,-1,2.075341444256469,1.8782064934262568,0.0146484375,0.01,0.49840130176763786,2.233101897476404
heldout_benign,6,0,0.0,0,100,10,1000,False,-1,-1,2.070148124047191,1.876473642786575,0.01416015625,0.01,0.49863974975248215,2.233101897476404
heldout_benign,7,0,0.0,0,100,10,1000,False,-1,-1,2.156606572378167,1.845277925682055,0.013671875,0.0,0.4984541601131114,2.233101897476404
heldout_benign,8,0,0.0,0,100,10,1000,False,-1,-1,2.1509483923007777,1.9073865396775058,0.0146484375,0.02,0.49872909239298485,2.233101897476404
heldout_benign,9,0,0.0,0,100,10,1000,False,-1,-1,2.138056907740705,1.9074001658605353,0.01513671875,0.02,0.49799495073246686,2.233101897476404
heldout_benign,10,0,0.0,0,100,10,1000,False,-1,-1,2.090115672068484,1.882482101663919,0.01513671875,0.01,0.4988510440111846,2.233101897476404
heldout_benign,11,0,0.0,0,100,10,1000,False,-1,-1,2.106068563354099,1.870406275867696,0.01416015625,0.01,0.4969543700527936,2.233101897476404
heldout_benign,12,0,0.0,0,100,10,1000,False,-1,-1,2.1374136838675453,1.888750801169323,0.01513671875,0.01,0.5005923494293524,2.233101897476404
heldout_benign,13,0,0.0,0,100,10,1000,False,-1,-1,2.128247446594849,1.9410357192197445,0.015625,0.03,0.498803867463095,2.233101897476404
heldout_benign,14,0,0.0,0,100,10,1000,True,1,100,2.2635776824322567,1.8533545762024988,0.01513671875,0.0,0.4985378424941234,2.233101897476404
heldout_benign,15,0,0.0,0,100,10,1000,False,-1,-1,2.038435997337874,1.834715556674536,0.01220703125,0.0,0.4975246748168595,2.233101897476404
heldout_benign,16,0,0.0,0,100,10,1000,False,-1,-1,2.1132682223713775,1.8492288327324697,0.01220703125,0.0,0.5015561403885078,2.233101897476404
heldout_benign,17,0,0.0,0,100,10,1000,False,-1,-1,2.112688533465312,1.9079109530978307,0.01416015625,0.02,0.49959455817227544,2.233101897476404
heldout_benign,18,0,0.0,0,100,10,1000,False,-1,-1,2.1864596063792385,1.8230616283972636,0.0107421875,0.0,0.49614782338304,2.233101897476404
heldout_benign,19,0,0.0,0,100,10,1000,False,-1,-1,2.201733949213863,1.8438491028823751,0.013671875,0.0,0.49805726489097807,2.233101897476404
