split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.18436241149902344,0.23887994092219939,False
heldout_benign,1,0,0.22307676076889038,0.06491873619342887,False
heldout_benign,2,0,0.08585983514785767,0.9480077157644782,False
heldout_benign,3,0,0.16998177766799927,0.34954259267511667,False
heldout_benign,4,0,0.13999003171920776,0.6263297279747392,False
heldout_benign,5,0,0.13777196407318115,0.6464881175953807,False
heldout_benign,6,0,0.17942261695861816,0.2744603102857761,False
heldout_benign,7,0,0.16775625944137573,0.3688574684398495,False
heldout_benign,8,0,0.1813158392906189,0.26027336215073754,False
heldout_benign,9,0,0.2114054560661316,0.10048955634354251,False
heldout_benign,10,0,0.10004371404647827,0.9013279772856042,False
heldout_benign,11,0,0.1621943712234497,0.41848791387882683,False
heldout_benign,12,0,0.10405915975570679,0.8836110032403665,False
heldout_benign,13,0,0.11753785610198975,0.807077240404632,False
heldout_benign,14,0,0.23302161693572998,0.043834072866864866,True
heldout_benign,15,0,0.18944483995437622,0.20620889859371916,False
heldout_benign,16,0,0.1596219539642334,0.4419853451404053,False
heldout_benign,17,0,0.10677415132522583,0.8703407795977871,False
heldout_benign,18,0,0.14148980379104614,0.6125502129474603,False
heldout_benign,19,0,0.31343841552734375,0.0009262737059224222,True
heldout_benign,20,0,0.154737651348114,0.48762740242295377,False
heldout_benign,21,0,0.16849809885025024,0.36226214500798953,False
heldout_benign,22,0,0.1421370506286621,0.6065055608253067,False
heldout_benign,23,0,0.22179639339447021,0.06811772270357332,False
heldout_benign,24,0,0.1861743927001953,0.22684474888751663,False
heldout_benign,25,0,0.07450300455093384,0.9708780820086452,False
heldout_benign,26,0,0.15569424629211426,0.4785206358502938,False
heldout_benign,27,0,0.10340797901153564,0.8866603854062554,False
heldout_benign,28,0,0.1084708571434021,0.8615650524251819,False
heldout_benign,29,0,0.10515803098678589,0.8783111897683361,False
heldout_benign,30,0,0.14054745435714722,0.6211731527046556,False
heldout_benign,31,0,0.13133317232131958,0.7026979711104462,False
heldout_benign,32,0,0.08266806602478027,0.955643903463818,False
heldout_benign,33,0,0.08800798654556274,0.9425487487347293,False
heldout_benign,34,0,0.1952648162841797,0.17273572233433707,False
heldout_benign,35,0,0.14486098289489746,0.5811142022268766,False
heldout_benign,36,0,0.194682776927948,0.17575645685983665,False
heldout_benign,37,0,0.2694295644760132,0.008100916087878229,True
heldout_benign,38,0,0.12761837244033813,0.7329180486500595,False
heldout_benign,39,0,0.14685523509979248,0.5621749288583597,False
heldout_benign,40,0,0.1899074912071228,0.20338233140863632,False
heldout_benign,41,0,0.12518310546875,0.7522074598455574,False
heldout_benign,42,0,0.1383480429649353,0.6415384419503314,False
heldout_benign,43,0,0.19727033376693726,0.1622124890979813,False
heldout_benign,44,0,0.1875125765800476,0.21820271070339506,False
heldout_benign,45,0,0.17283093929290771,0.3254562932499793,False
heldout_benign,46,0,0.21761786937713623,0.08000012732284617,False
heldout_benign,47,0,0.2014617919921875,0.1413251761829884,False
heldout_benign,48,0,0.14738476276397705,0.5571806902171491,False
heldout_benign,49,0,0.1240888237953186,0.7604898109892348,False
heldout_benign,50,0,0.16792172193527222,0.3672595667203545,False
heldout_benign,51,0,0.2053680419921875,0.12414295809168518,False
heldout_benign,52,0,0.1431257724761963,0.5971759792718406,False
heldout_benign,53,0,0.09565263986587524,0.9184019709576587,False
heldout_benign,54,0,0.1786145567893982,0.28052087776370155,False
heldout_benign,55,0,0.09088629484176636,0.934310960587213,False
heldout_benign,56,0,0.13775324821472168,0.6466727357223343,False
heldout_benign,57,0,0.21706563234329224,0.08169670424812676,False
heldout_benign,58,0,0.23492872714996338,0.04038362373552498,True
heldout_benign,59,0,0.16428393125534058,0.3992430656794902,False
heldout_benign,60,0,0.13418012857437134,0.6785320949064495,False
heldout_benign,61,0,0.25891047716140747,0.013636276825332154,True
heldout_benign,62,0,0.1951168179512024,0.17345509641522527,False
heldout_benign,63,0,0.22931212186813354,0.050849561691102045,False
heldout_benign,64,0,0.19692778587341309,0.16393453059249685,False
heldout_benign,65,0,0.15676802396774292,0.46843348336208707,False
heldout_benign,66,0,0.19882303476333618,0.15414340372164678,False
heldout_benign,67,0,0.1940392255783081,0.17942972097198262,False
heldout_benign,68,0,0.13237494230270386,0.6938235687320554,False
heldout_benign,69,0,0.14405381679534912,0.5886485316492764,False
heldout_benign,70,0,0.15992754697799683,0.43924790394764485,False
heldout_benign,71,0,0.08044391870498657,0.9603516657011351,False
heldout_benign,72,0,0.12058639526367188,0.7861008014973166,False
heldout_benign,73,0,0.1195220947265625,0.793673327773569,False
heldout_benign,74,0,0.11400711536407471,0.8298298330160873,False
heldout_benign,75,0,0.0825393795967102,0.9559240137254028,False
heldout_benign,76,0,0.16995275020599365,0.3498036045097752,False
heldout_benign,77,0,0.22415471076965332,0.062369096198776425,False
heldout_benign,78,0,0.08082818984985352,0.9595972778375488,False
heldout_benign,79,0,0.1426883339881897,0.6015240544687136,False
heldout_benign,80,0,0.15535962581634521,0.4818151144950694,False
heldout_benign,81,0,0.17145687341690063,0.3369503631884187,False
heldout_benign,82,0,0.13689905405044556,0.6541752344331905,False
heldout_benign,83,0,0.16021502017974854,0.43666006709913996,False
heldout_benign,84,0,0.1077495813369751,0.8651873873988579,False
heldout_benign,85,0,0.11436522006988525,0.8276366969907245,False
heldout_benign,86,0,0.16313230991363525,0.4096962713504498,False
heldout_benign,87,0,0.06442314386367798,0.9838841107454116,False
heldout_benign,88,0,0.24091100692749023,0.03121637881093194,True
heldout_benign,89,0,0.07228446006774902,0.9742234897918908,False
heldout_benign,90,0,0.10603785514831543,0.8740108606387788,False
heldout_benign,91,0,0.1448659896850586,0.5810505408037892,False
heldout_benign,92,0,0.10352867841720581,0.8860492357446158,False
heldout_benign,93,0,0.16518503427505493,0.39121536022816256,False
heldout_benign,94,0,0.1525212526321411,0.5086133905437322,False
heldout_benign,95,0,0.17125684022903442,0.3385991940463837,False
heldout_benign,96,0,0.17846137285232544,0.28174954322928936,False
heldout_benign,97,0,0.17289936542510986,0.32483559437487664,False
