split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.03224596498689958,0.9677540350131004,0.2217782217782218,False,1468
heldout_benign,1,0,1500,0.0,0,0.050087244684353216,0.9499127553156468,0.8731268731268731,False,1466
heldout_benign,2,0,1500,0.0,0,0.05783906897215052,0.9421609310278495,0.5274725274725275,False,1466
heldout_benign,3,0,1500,0.0,0,0.05014065225268782,0.9498593477473122,0.8711288711288712,False,1463
heldout_benign,4,0,1500,0.0,0,0.05183178928954291,0.9481682107104571,0.7912087912087912,False,1471
heldout_benign,5,0,1500,0.0,0,0.06851940732534934,0.9314805926746507,0.17182817182817184,False,1467
heldout_benign,6,0,1500,0.0,0,0.05628412682639883,0.9437158731736012,0.5794205794205795,False,1466
heldout_benign,7,0,1500,0.0,0,0.043837186336866174,0.9561628136631338,0.7632367632367633,False,1469
heldout_benign,8,0,1500,0.0,0,0.044131656272370146,0.9558683437276299,0.7752247752247752,False,1468
heldout_benign,9,0,1500,0.0,0,0.047863183716508106,0.9521368162834919,0.975024975024975,False,1468
heldout_benign,10,0,1500,0.0,0,0.046636221775633646,0.9533637782243664,0.8991008991008991,False,1460
heldout_benign,11,0,1500,0.0,0,0.03151327694336936,0.9684867230566306,0.2057942057942058,False,1466
heldout_benign,12,0,1500,0.0,0,0.04330176844967615,0.9566982315503239,0.7352647352647352,False,1462
heldout_benign,13,0,1500,0.0,0,0.05714135100256046,0.9428586489974395,0.5474525474525475,False,1464
heldout_benign,14,0,1500,0.0,0,0.05661095261318372,0.9433890473868163,0.5734265734265734,False,1463
heldout_benign,15,0,1500,0.0,0,0.053917806219307085,0.9460821937806929,0.6933066933066933,False,1470
heldout_benign,16,0,1500,0.0,0,0.04805766568746639,0.9519423343125336,0.983016983016983,False,1466
heldout_benign,17,0,1500,0.0,0,0.054007027039648436,0.9459929729603516,0.6893106893106893,False,1467
heldout_benign,18,0,1500,0.0,0,0.03795640132126976,0.9620435986787302,0.4515484515484515,False,1462
heldout_benign,19,0,1500,0.0,0,0.056183196471026986,0.943816803528973,0.5814185814185814,False,1465
heldout_benign,20,0,1500,0.0,0,0.04586961805728418,0.9541303819427158,0.8651348651348651,False,1470
heldout_benign,21,0,1500,0.0,0,0.04939308696027078,0.9506069130397292,0.913086913086913,False,1463
heldout_benign,22,0,1500,0.0,0,0.057200195404213394,0.9427998045957866,0.5434565434565435,False,1471
heldout_benign,23,0,1500,0.0,0,0.0467705758341902,0.9532294241658098,0.9090909090909091,False,1466
heldout_benign,24,0,1500,0.0,0,0.062496948071314895,0.9375030519286851,0.3516483516483517,False,1459
heldout_benign,25,0,1500,0.0,0,0.03667442146351951,0.9633255785364805,0.3936063936063936,False,1465
heldout_benign,26,0,1500,0.0,0,0.05528245460935688,0.9447175453906431,0.6193806193806194,False,1462
heldout_benign,27,0,1500,0.0,0,0.056083821288433144,0.9439161787115669,0.5874125874125874,False,1467
heldout_benign,28,0,1500,0.0,0,0.06067524092999399,0.939324759070006,0.41358641358641357,False,1470
heldout_benign,29,0,1500,0.0,0,0.05294700918914752,0.9470529908108525,0.7352647352647352,False,1464
heldout_benign,30,0,1500,0.0,0,0.04678870929032819,0.9532112907096718,0.913086913086913,False,1463
heldout_benign,31,0,1500,0.0,0,0.03668530255790825,0.9633146974420917,0.3936063936063936,False,1466
heldout_benign,32,0,1500,0.0,0,0.04768112857710316,0.9523188714228968,0.961038961038961,False,1465
heldout_benign,33,0,1500,0.0,0,0.04745634768194895,0.952543652318051,0.9470529470529471,False,1467
heldout_benign,34,0,1500,0.0,0,0.050775944275977314,0.9492240557240227,0.8311688311688312,False,1465
heldout_benign,35,0,1500,0.0,0,0.04697464534597118,0.9530253546540288,0.9250749250749251,False,1467
heldout_benign,36,0,1500,0.0,0,0.0430994752702748,0.9569005247297252,0.7312687312687313,False,1469
heldout_benign,37,0,1500,0.0,0,0.051832407025626415,0.9481675929743736,0.7912087912087912,False,1468
heldout_benign,38,0,1500,0.0,0,0.05448601788466856,0.9455139821153314,0.6573426573426573,False,1459
heldout_benign,39,0,1500,0.0,0,0.04915267021282177,0.9508473297871782,0.9330669330669331,False,1468
heldout_benign,40,0,1500,0.0,0,0.047319519267770005,0.95268048073223,0.9430569430569431,False,1464
heldout_benign,41,0,1500,0.0,0,0.031383366793337086,0.9686166332066629,0.1998001998001998,False,1462
heldout_benign,42,0,1500,0.0,0,0.046951464937264875,0.9530485350627351,0.9250749250749251,False,1461
heldout_benign,43,0,1500,0.0,0,0.06564244861515467,0.9343575513848453,0.23576423576423577,False,1474
heldout_benign,44,0,1500,0.0,0,0.055527687658097236,0.9444723123419028,0.6113886113886113,False,1468
heldout_benign,45,0,1500,0.0,0,0.052423219501504414,0.9475767804984956,0.7592407592407593,False,1461
heldout_benign,46,0,1500,0.0,0,0.05705833852261233,0.9429416614773877,0.5474525474525475,False,1469
heldout_benign,47,0,1500,0.0,0,0.046341422524551534,0.9536585774754485,0.8771228771228772,False,1459
heldout_benign,48,0,1500,0.0,0,0.03800352520512584,0.9619964747948742,0.45354645354645357,False,1464
heldout_benign,49,0,1500,0.0,0,0.05237822391053726,0.9476217760894627,0.7592407592407593,False,1464
attacker,0,1,1500,1.0,1500,0.029196903517487827,0.9708030964825122,0.13786213786213786,False,1480
attacker,1,1,1500,1.0,1500,0.030208556484521143,0.9697914435154789,0.16183816183816183,False,1480
attacker,2,1,1500,1.0,1500,0.030989630483974295,0.9690103695160257,0.18581418581418582,False,1482
attacker,3,1,1500,1.0,1500,0.029478293807104983,0.970521706192895,0.14185814185814186,False,1481
attacker,4,1,1500,1.0,1500,0.025735693315400265,0.9742643066845997,0.06993006993006994,False,1479
attacker,5,1,1500,1.0,1500,0.026299986415017296,0.9737000135849827,0.08791208791208792,False,1478
attacker,6,1,1500,1.0,1500,0.030134389132296158,0.9698656108677038,0.15784215784215785,False,1480
attacker,7,1,1500,1.0,1500,0.02581779456743416,0.9741822054325658,0.07192807192807193,False,1480
attacker,8,1,1500,1.0,1500,0.029615043478112835,0.9703849565218872,0.14385614385614387,False,1480
attacker,9,1,1500,1.0,1500,0.030447913941174964,0.969552086058825,0.16583416583416583,False,1480
attacker,10,1,1500,1.0,1500,0.027980190042304565,0.9720198099576954,0.11988011988011989,False,1478
attacker,11,1,1500,1.0,1500,0.029360006714467146,0.9706399932855329,0.13786213786213786,False,1482
attacker,12,1,1500,1.0,1500,0.029806265332927295,0.9701937346670727,0.14785214785214784,False,1480
attacker,13,1,1500,1.0,1500,0.028946783694580813,0.9710532163054192,0.13386613386613386,False,1480
attacker,14,1,1500,1.0,1500,0.02935623607629112,0.9706437639237089,0.13786213786213786,False,1483
attacker,15,1,1500,1.0,1500,0.030172813965302803,0.9698271860346972,0.15984015984015984,False,1480
attacker,16,1,1500,1.0,1500,0.030269588649980417,0.9697304113500196,0.16583416583416583,False,1482
attacker,17,1,1500,1.0,1500,0.02924936615906837,0.9707506338409316,0.13786213786213786,False,1480
attacker,18,1,1500,1.0,1500,0.02900931035587606,0.9709906896441239,0.13386613386613386,False,1480
attacker,19,1,1500,1.0,1500,0.03027852732282421,0.9697214726771758,0.16583416583416583,False,1480
attacker,20,1,1500,1.0,1500,0.03133592988325129,0.9686640701167487,0.1978021978021978,False,1480
attacker,21,1,1500,1.0,1500,0.030068556780400435,0.9699314432195996,0.15184815184815184,False,1480
attacker,22,1,1500,1.0,1500,0.02944119942955392,0.9705588005704461,0.14185814185814186,False,1482
attacker,23,1,1500,1.0,1500,0.030509641658875597,0.9694903583411244,0.17182817182817184,False,1480
attacker,24,1,1500,1.0,1500,0.02863358415862316,0.9713664158413768,0.13186813186813187,False,1480
attacker,25,1,1500,1.0,1500,0.02771229678485987,0.9722877032151401,0.11188811188811189,False,1482
attacker,26,1,1500,1.0,1500,0.029965326846823515,0.9700346731531765,0.14785214785214784,False,1480
attacker,27,1,1500,1.0,1500,0.028371225789074583,0.9716287742109254,0.12987012987012986,False,1481
attacker,28,1,1500,1.0,1500,0.029305336090517442,0.9706946639094826,0.13786213786213786,False,1480
attacker,29,1,1500,1.0,1500,0.029079788893953462,0.9709202111060465,0.13386613386613386,False,1480
attacker,30,1,1500,1.0,1500,0.02840210799521381,0.9715978920047862,0.12987012987012986,False,1480
attacker,31,1,1500,1.0,1500,0.02684670748027307,0.9731532925197269,0.0999000999000999,False,1480
attacker,32,1,1500,1.0,1500,0.03130436449177032,0.9686956355082297,0.1978021978021978,False,1480
attacker,33,1,1500,1.0,1500,0.028787051962690047,0.97121294803731,0.13186813186813187,False,1482
attacker,34,1,1500,1.0,1500,0.02852180553051209,0.9714781944694879,0.13186813186813187,False,1480
attacker,35,1,1500,1.0,1500,0.027663534303902226,0.9723364656960978,0.11188811188811189,False,1480
attacker,36,1,1500,1.0,1500,0.02849904384954638,0.9715009561504536,0.13186813186813187,False,1480
attacker,37,1,1500,1.0,1500,0.02824201423863304,0.971757985761367,0.11988011988011989,False,1480
attacker,38,1,1500,1.0,1500,0.02700748713494827,0.9729925128650517,0.0999000999000999,False,1480
attacker,39,1,1500,1.0,1500,0.0285749819899197,0.9714250180100803,0.13186813186813187,False,1480
attacker,40,1,1500,1.0,1500,0.029168115704605202,0.9708318842953948,0.13786213786213786,False,1480
attacker,41,1,1500,1.0,1500,0.029791234823487,0.970208765176513,0.14785214785214784,False,1480
attacker,42,1,1500,1.0,1500,0.030779782613839957,0.96922021738616,0.17582417582417584,False,1481
attacker,43,1,1500,1.0,1500,0.027002925211481288,0.9729970747885187,0.0999000999000999,False,1480
attacker,44,1,1500,1.0,1500,0.02997768028113801,0.970022319718862,0.14785214785214784,False,1482
