split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.01012764064932177,0.9530469530469531,False,11386,1124250
heldout_benign,1,0,1500,0.0,0,0.010409606404269514,0.6073926073926074,False,11703,1124250
heldout_benign,2,0,1500,0.0,0,0.01019346230820547,0.951048951048951,False,11460,1124250
heldout_benign,3,0,1500,0.0,0,0.010161440960640427,1.0,False,11424,1124250
heldout_benign,4,0,1500,0.0,0,0.010255726039581943,0.8571428571428571,False,11530,1124250
heldout_benign,5,0,1500,0.0,0,0.010117856348676896,0.945054945054945,False,11375,1124250
heldout_benign,6,0,1500,0.0,0,0.009796753391149656,0.43356643356643354,False,11014,1124250
heldout_benign,7,0,1500,0.0,0,0.010227262619524127,0.9010989010989011,False,11498,1124250
heldout_benign,8,0,1500,0.0,0,0.010395374694240605,0.6233766233766234,False,11687,1124250
heldout_benign,9,0,1500,0.0,0,0.010243273293306649,0.8771228771228772,False,11516,1124250
heldout_benign,10,0,1500,0.0,0,0.009939959973315544,0.6253746253746254,False,11175,1124250
heldout_benign,11,0,1500,0.0,0,0.010177451634422949,0.977022977022977,False,11442,1124250
heldout_benign,12,0,1500,0.0,0,0.010309984434067157,0.7492507492507493,False,11591,1124250
heldout_benign,13,0,1500,0.0,0,0.0098554591950189,0.5134865134865135,False,11080,1124250
heldout_benign,14,0,1500,0.0,0,0.01030375806092951,0.7592407592407593,False,11584,1124250
heldout_benign,15,0,1500,0.0,0,0.01063286635534801,0.3176823176823177,False,11954,1124250
heldout_benign,16,0,1500,0.0,0,0.01025127863019791,0.8631368631368631,False,11525,1124250
heldout_benign,17,0,1500,0.0,0,0.010039581943517902,0.8011988011988012,False,11287,1124250
heldout_benign,18,0,1500,0.0,0,0.010454969979986658,0.5354645354645354,False,11754,1124250
heldout_benign,19,0,1500,0.0,0,0.010293973760284634,0.7772227772227772,False,11573,1124250
heldout_benign,20,0,1500,0.0,0,0.010116077384923282,0.945054945054945,False,11373,1124250
heldout_benign,21,0,1500,0.0,0,0.01059728708027574,0.34565434565434566,False,11914,1124250
heldout_benign,22,0,1500,0.0,0,0.009845674894374027,0.4855144855144855,False,11069,1124250
heldout_benign,23,0,1500,0.0,0,0.010416722259283967,0.5974025974025974,False,11711,1124250
heldout_benign,24,0,1500,0.0,0,0.010011118523460084,0.7512487512487512,False,11255,1124250
heldout_benign,25,0,1500,0.0,0,0.010096508783633534,0.8991008991008991,False,11351,1124250
heldout_benign,26,0,1500,0.0,0,0.01032510562597287,0.7212787212787213,False,11608,1124250
heldout_benign,27,0,1500,0.0,0,0.010354458527907494,0.6793206793206793,False,11641,1124250
heldout_benign,28,0,1500,0.0,0,0.010044029352901935,0.8151848151848152,False,11292,1124250
heldout_benign,29,0,1500,0.0,0,0.01031976873471203,0.7352647352647352,False,11602,1124250
heldout_benign,30,0,1500,0.0,0,0.01031176339782077,0.7472527472527473,False,11593,1124250
heldout_benign,31,0,1500,0.0,0,0.010244162775183455,0.8771228771228772,False,11517,1124250
heldout_benign,32,0,1500,0.0,0,0.010178341116299755,0.975024975024975,False,11443,1124250
heldout_benign,33,0,1500,0.0,0,0.01064887702913053,0.2957042957042957,False,11972,1124250
heldout_benign,34,0,1500,0.0,0,0.010357126973537915,0.6773226773226774,False,11644,1124250
heldout_benign,35,0,1500,0.0,0,0.010068934845452524,0.8531468531468531,False,11320,1124250
heldout_benign,36,0,1500,0.0,0,0.010083166555481433,0.8691308691308691,False,11336,1124250
heldout_benign,37,0,1500,0.0,0,0.010179230598176563,0.975024975024975,False,11444,1124250
heldout_benign,38,0,1500,0.0,0,0.010503002001334224,0.4695304695304695,False,11808,1124250
heldout_benign,39,0,1500,0.0,0,0.010208583500111185,0.9310689310689311,False,11477,1124250
heldout_benign,40,0,1500,0.0,0,0.01038292194796531,0.6293706293706294,False,11673,1124250
heldout_benign,41,0,1500,0.0,0,0.0103420057816322,0.6993006993006993,False,11627,1124250
heldout_benign,42,0,1500,0.0,0,0.010498554591950189,0.4755244755244755,False,11803,1124250
heldout_benign,43,0,1500,0.0,0,0.010245052257060263,0.8771228771228772,False,11518,1124250
heldout_benign,44,0,1500,0.0,0,0.01041850122303758,0.5934065934065934,False,11713,1124250
heldout_benign,45,0,1500,0.0,0,0.010359795419168335,0.6733266733266733,False,11647,1124250
heldout_benign,46,0,1500,0.0,0,0.010436290860573716,0.5554445554445554,False,11733,1124250
heldout_benign,47,0,1500,0.0,0,0.010444296197464977,0.5494505494505495,False,11742,1124250
heldout_benign,48,0,1500,0.0,0,0.010021792305981766,0.7712287712287712,False,11267,1124250
heldout_benign,49,0,1500,0.0,0,0.010662219257282633,0.2837162837162837,False,11987,1124250
attacker,0,1,1500,1.0,1500,0.014686235267956415,0.001998001998001998,True,16511,1124250
attacker,1,1,1500,1.0,1500,0.015350678229931065,0.001998001998001998,True,17258,1124250
attacker,2,1,1500,1.0,1500,0.014881921280853902,0.001998001998001998,True,16731,1124250
attacker,3,1,1500,1.0,1500,0.014520791638870358,0.001998001998001998,True,16325,1124250
attacker,4,1,1500,1.0,1500,0.014971758950411385,0.001998001998001998,True,16832,1124250
attacker,5,1,1500,1.0,1500,0.01429753168779186,0.001998001998001998,True,16074,1124250
attacker,6,1,1500,1.0,1500,0.014824104958861464,0.001998001998001998,True,16666,1124250
attacker,7,1,1500,1.0,1500,0.014744051589948855,0.001998001998001998,True,16576,1124250
attacker,8,1,1500,1.0,1500,0.014699577496108517,0.001998001998001998,True,16526,1124250
attacker,9,1,1500,1.0,1500,0.014353569046030688,0.001998001998001998,True,16137,1124250
