split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,100,0.0,0,-0.000275111198425293,0.5834165834165834,False
heldout_benign,1,0,100,0.0,0,0.00045059919357299806,0.2787212787212787,False
heldout_benign,2,0,100,0.0,0,-0.00012775063514709474,0.5124875124875125,False
heldout_benign,3,0,100,0.0,0,-0.00024876594543457033,0.5724275724275725,False
heldout_benign,4,0,100,0.0,0,0.0004788219928741455,0.2647352647352647,False
heldout_benign,5,0,100,0.0,0,0.00014685392379760743,0.3826173826173826,False
heldout_benign,6,0,100,0.0,0,-1.919865608215332e-05,0.45554445554445555,False
heldout_benign,7,0,100,0.0,0,-0.0003007650375366211,0.6013986013986014,False
heldout_benign,8,0,100,0.0,0,0.0007910788059234619,0.16283716283716285,False
heldout_benign,9,0,100,0.0,0,2.7412176132202147e-05,0.4305694305694306,False
heldout_benign,10,0,100,0.0,0,0.00010449886322021485,0.4045954045954046,False
heldout_benign,11,0,100,0.0,0,0.0004216134548187256,0.2857142857142857,False
heldout_benign,12,0,100,0.0,0,-0.00012469887733459472,0.5084915084915085,False
heldout_benign,13,0,100,0.0,0,-0.0001483142375946045,0.5204795204795205,False
heldout_benign,14,0,100,0.0,0,0.0006066799163818359,0.2077922077922078,False
heldout_benign,15,0,100,0.0,0,-0.0003256082534790039,0.6123876123876124,False
heldout_benign,16,0,100,0.0,0,-0.0007269918918609619,0.8141858141858141,False
heldout_benign,17,0,100,0.0,0,0.00030792355537414553,0.32667332667332666,False
heldout_benign,18,0,100,0.0,0,-0.0005501627922058106,0.7262737262737263,False
heldout_benign,19,0,100,0.0,0,-0.0005644619464874268,0.7352647352647352,False
heldout_benign,20,0,100,0.0,0,-0.0005451917648315429,0.7252747252747253,False
heldout_benign,21,0,100,0.0,0,6.461739540100097e-05,0.4175824175824176,False
heldout_benign,22,0,100,0.0,0,-1.9997358322143555e-05,0.4565434565434565,False
heldout_benign,23,0,100,0.0,0,0.00013164281845092773,0.3946053946053946,False
heldout_benign,24,0,100,0.0,0,-2.263188362121582e-05,0.4565434565434565,False
heldout_benign,25,0,100,0.0,0,-0.000146406888961792,0.5204795204795205,False
heldout_benign,26,0,100,0.0,0,0.0005601465702056885,0.22677322677322678,False
heldout_benign,27,0,100,0.0,0,6.625652313232421e-05,0.4165834165834166,False
heldout_benign,28,0,100,0.0,0,-0.0003393054008483887,0.6253746253746254,False
heldout_benign,29,0,100,0.0,0,7.456541061401367e-06,0.4385614385614386,False
heldout_benign,30,0,100,0.0,0,0.0005033791065216064,0.2547452547452547,False
heldout_benign,31,0,100,0.0,0,-0.0005791187286376953,0.7442557442557443,False
heldout_benign,32,0,100,0.0,0,0.0008907020092010498,0.13986013986013987,False
heldout_benign,33,0,100,0.0,0,-0.0004538059234619141,0.6913086913086913,False
heldout_benign,34,0,100,0.0,0,-6.7824125289917e-05,0.4805194805194805,False
heldout_benign,35,0,100,0.0,0,3.304481506347656e-05,0.42857142857142855,False
heldout_benign,36,0,100,0.0,0,-0.0001279890537261963,0.5124875124875125,False
heldout_benign,37,0,100,0.0,0,0.00023789405822753905,0.34165834165834164,False
heldout_benign,38,0,100,0.0,0,-0.0001046895980834961,0.4965034965034965,False
heldout_benign,39,0,100,0.0,0,9.698271751403808e-05,0.4075924075924076,False
