split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.14938825368881226,0.6874140732408449,False
heldout_benign,1,0,0.17628061771392822,0.35283089613798274,False
heldout_benign,2,0,0.14590680599212646,0.7287839020122485,False
heldout_benign,3,0,0.1877368688583374,0.2335958005249344,False
heldout_benign,4,0,0.15612715482711792,0.6051743532058492,False
heldout_benign,5,0,0.2014772891998291,0.1367329083864517,False
heldout_benign,6,0,0.2196759581565857,0.05961754780652419,False
heldout_benign,7,0,0.14709872007369995,0.71453568303962,False
heldout_benign,8,0,0.15990322828292847,0.5575553055868017,False
heldout_benign,9,0,0.22569018602371216,0.045994250718660167,True
heldout_benign,10,0,0.12433713674545288,0.9291338582677166,False
heldout_benign,11,0,0.14179664850234985,0.7784026996625422,False
heldout_benign,12,0,0.18079614639282227,0.2995875515560555,False
heldout_benign,13,0,0.26203954219818115,0.007624046994125735,True
heldout_benign,14,0,0.19452327489852905,0.1803524559430071,False
heldout_benign,15,0,0.18375098705291748,0.26909136357955254,False
heldout_benign,16,0,0.1635534167289734,0.5054368203974503,False
heldout_benign,17,0,0.18136537075042725,0.29358830146231724,False
heldout_benign,18,0,0.11644381284713745,0.9662542182227222,False
heldout_benign,19,0,0.1824887990951538,0.28221472315960505,False
heldout_benign,20,0,0.1908307671546936,0.20759905011873517,False
heldout_benign,21,0,0.18129831552505493,0.2943382077240345,False
heldout_benign,22,0,0.22156250476837158,0.05599300087489064,False
heldout_benign,23,0,0.16413384675979614,0.4978127734033246,False
heldout_benign,24,0,0.1887781023979187,0.22472190976127984,False
heldout_benign,25,0,0.15461665391921997,0.6227971503562054,False
heldout_benign,26,0,0.11723911762237549,0.9638795150606174,False
heldout_benign,27,0,0.14839041233062744,0.6981627296587927,False
heldout_benign,28,0,0.15690654516220093,0.595925509311336,False
heldout_benign,29,0,0.10681182146072388,0.989501312335958,False
heldout_benign,30,0,0.15748244524002075,0.587676540432446,False
heldout_benign,31,0,0.21326643228530884,0.079740032495938,False
heldout_benign,32,0,0.1713462471961975,0.4108236470441195,False
heldout_benign,33,0,0.16433924436569214,0.49593800774903135,False
heldout_benign,34,0,0.1566486954689026,0.5986751656042995,False
heldout_benign,35,0,0.18145102262496948,0.29258842644669414,False
heldout_benign,36,0,0.166265606880188,0.46981627296587924,False
heldout_benign,37,0,0.173056960105896,0.3905761779777528,False
heldout_benign,38,0,0.17031264305114746,0.4204474440694913,False
heldout_benign,39,0,0.12867766618728638,0.9035120609923759,False
heldout_benign,40,0,0.12896138429641724,0.9017622797150356,False
heldout_benign,41,0,0.14928072690963745,0.6882889638795151,False
heldout_benign,42,0,0.1589367389678955,0.5695538057742782,False
heldout_benign,43,0,0.12570220232009888,0.922384701912261,False
heldout_benign,44,0,0.18632614612579346,0.24571928508936383,False
heldout_benign,45,0,0.12691426277160645,0.9167604049493814,False
heldout_benign,46,0,0.0972934365272522,0.9978752655918011,False
heldout_benign,47,0,0.1789625883102417,0.3212098487689039,False
heldout_benign,48,0,0.1304405927658081,0.8871391076115486,False
heldout_benign,49,0,0.09385460615158081,0.9983752030996126,False
heldout_benign,50,0,0.2025899887084961,0.13035870516185477,False
heldout_benign,51,0,0.15518128871917725,0.6160479940007499,False
heldout_benign,52,0,0.1596582531929016,0.5606799150106236,False
heldout_benign,53,0,0.1737593412399292,0.3830771153605799,False
heldout_benign,54,0,0.13513660430908203,0.8492688413948256,False
heldout_benign,55,0,0.16661977767944336,0.46594175728033993,False
heldout_benign,56,0,0.15460675954818726,0.6227971503562054,False
heldout_benign,57,0,0.15450012683868408,0.6240469941257343,False
heldout_benign,58,0,0.1811772584915161,0.29533808273965756,False
heldout_benign,59,0,0.14355581998825073,0.7581552305961755,False
heldout_benign,60,0,0.15226638317108154,0.6520434945631796,False
heldout_benign,61,0,0.13845676183700562,0.813148356455443,False
heldout_benign,62,0,0.17041724920272827,0.4193225846769154,False
heldout_benign,63,0,0.16160523891448975,0.5338082739657543,False
heldout_benign,64,0,0.16480779647827148,0.4890638670166229,False
heldout_benign,65,0,0.175648033618927,0.36045494313210846,False
heldout_benign,66,0,0.18932205438613892,0.21997250343707037,False
heldout_benign,67,0,0.15028369426727295,0.6774153230846144,False
heldout_benign,68,0,0.11274772882461548,0.978002749656293,False
heldout_benign,69,0,0.1528569459915161,0.6444194475690539,False
heldout_benign,70,0,0.19486546516418457,0.17772778402699663,False
heldout_benign,71,0,0.16146725416183472,0.5366829146356705,False
heldout_benign,72,0,0.1760985255241394,0.35583052118485187,False
heldout_benign,73,0,0.16030406951904297,0.5518060242469691,False
heldout_benign,74,0,0.20336544513702393,0.1256092988376453,False
heldout_benign,75,0,0.15012019872665405,0.680039995000625,False
heldout_benign,76,0,0.1637476086616516,0.5029371328583927,False
heldout_benign,77,0,0.15008419752120972,0.6807899012623422,False
heldout_benign,78,0,0.19567900896072388,0.17285339332583427,False
heldout_benign,79,0,0.14240223169326782,0.7715285589301337,False
heldout_benign,80,0,0.17027771472930908,0.42069741282339707,False
heldout_benign,81,0,0.19361275434494019,0.18697662792150982,False
heldout_benign,82,0,0.15941017866134644,0.5635545556805399,False
heldout_benign,83,0,0.16211307048797607,0.5259342582177228,False
heldout_benign,84,0,0.159379780292511,0.5638045244344457,False
heldout_benign,85,0,0.15128397941589355,0.6646669166354205,False
heldout_benign,86,0,0.1348288655281067,0.8521434820647419,False
heldout_benign,87,0,0.24423301219940186,0.01812273465816773,True
heldout_benign,88,0,0.14313197135925293,0.7615298087739033,False
heldout_benign,89,0,0.18028730154037476,0.3054618172728409,False
heldout_benign,90,0,0.14910447597503662,0.6909136357955256,False
heldout_benign,91,0,0.1175544261932373,0.9628796400449944,False
heldout_benign,92,0,0.17533695697784424,0.3653293338332708,False
heldout_benign,93,0,0.24368023872375488,0.01862267216597925,True
heldout_benign,94,0,0.2052849531173706,0.11498562679665042,False
heldout_benign,95,0,0.19799476861953735,0.1582302212223472,False
heldout_benign,96,0,0.18515467643737793,0.2557180352455943,False
heldout_benign,97,0,0.17118734121322632,0.4124484439445069,False
heldout_benign,98,0,0.13937503099441528,0.8050243719535058,False
heldout_benign,99,0,0.1256566047668457,0.9225096862892138,False
heldout_benign,100,0,0.14425605535507202,0.7486564179477565,False
heldout_benign,101,0,0.18859964609146118,0.22572178477690288,False
heldout_benign,102,0,0.15987366437911987,0.5578052743407074,False
heldout_benign,103,0,0.2411293387413025,0.0222472190976128,True
heldout_benign,104,0,0.11425650119781494,0.9751281089863767,False
heldout_benign,105,0,0.21231812238693237,0.08461442319710036,False
heldout_benign,106,0,0.2212144136428833,0.05661792275965504,False
heldout_benign,107,0,0.21681630611419678,0.06774153230846144,False
heldout_benign,108,0,0.2098381519317627,0.09461317335333083,False
heldout_benign,109,0,0.19008827209472656,0.2144731908511436,False
heldout_benign,110,0,0.1489238142967224,0.692538432695913,False
heldout_benign,111,0,0.1927633285522461,0.19435070616172978,False
heldout_benign,112,0,0.15232914686203003,0.6507936507936508,False
heldout_benign,113,0,0.1909765601158142,0.20622422197225346,False
heldout_benign,114,0,0.17565345764160156,0.36045494313210846,False
heldout_benign,115,0,0.16544389724731445,0.4798150231221097,False
