split,stream_id,label,attacker_ratio,attacker_count_per_batch,batch_size,stream_length_batches,total_queries,detected,alarm_batch,alarm_queries,max_cost,final_cost,final_bucket_coverage,final_new_bucket_rate,final_spread,threshold
heldout_benign,0,0,0.0,0,100,10,1000,False,-1,-1,221.78275708503335,221.78275708503335,0.16455078125,0.18,0.7122083075979749,580.2959488705208
heldout_benign,1,0,0.0,0,100,10,1000,False,-1,-1,165.1453930054347,165.1453930054347,0.15869140625,0.12,0.7099872638739021,580.2959488705208
heldout_benign,2,0,0.0,0,100,10,1000,False,-1,-1,142.5923632863137,142.5923632863137,0.15576171875,0.1,0.7121498541109793,580.2959488705208
heldout_benign,3,0,0.0,0,100,10,1000,False,-1,-1,191.53505351197916,191.53505351197916,0.16162109375,0.21,0.7127656344963881,580.2959488705208
heldout_benign,4,0,0.0,0,100,10,1000,False,-1,-1,182.08305202425123,182.08305202425123,0.16064453125,0.1,0.7133095634227993,580.2959488705208
heldout_benign,5,0,0.0,0,100,10,1000,False,-1,-1,153.6580480539234,153.6580480539234,0.1572265625,0.18,0.7146444620726182,580.2959488705208
heldout_benign,6,0,0.0,0,100,10,1000,False,-1,-1,186.8194078154238,186.8194078154238,0.1611328125,0.18,0.7122693579414576,580.2959488705208
heldout_benign,7,0,0.0,0,100,10,1000,False,-1,-1,165.30346336988694,165.30346336988694,0.15869140625,0.17,0.7150068095550811,580.2959488705208
heldout_benign,8,0,0.0,0,100,10,1000,False,-1,-1,196.1503469151497,196.1503469151497,0.162109375,0.16,0.7152129134461127,580.2959488705208
heldout_benign,9,0,0.0,0,100,10,1000,False,-1,-1,182.33066415566708,182.33066415566708,0.16064453125,0.19,0.712090711038307,580.2959488705208
heldout_benign,10,0,0.0,0,100,10,1000,False,-1,-1,221.75961210022413,221.75961210022413,0.16455078125,0.17,0.7135569229287421,580.2959488705208
heldout_benign,11,0,0.0,0,100,10,1000,False,-1,-1,129.40417847883074,129.40417847883074,0.15380859375,0.12,0.7114228127992989,580.2959488705208
heldout_benign,12,0,0.0,0,100,10,1000,False,-1,-1,157.44739204622965,157.44739204622965,0.15771484375,0.18,0.7132611901309778,580.2959488705208
heldout_benign,13,0,0.0,0,100,10,1000,False,-1,-1,173.57507576532083,173.57507576532083,0.15966796875,0.17,0.7127709232216066,580.2959488705208
heldout_benign,14,0,0.0,0,100,10,1000,False,-1,-1,139.44634395018815,139.44634395018815,0.1552734375,0.2,0.7146246028898857,580.2959488705208
heldout_benign,15,0,0.0,0,100,10,1000,False,-1,-1,216.44662876330307,216.44662876330307,0.1640625,0.19,0.7152775415047511,580.2959488705208
heldout_benign,16,0,0.0,0,100,10,1000,False,-1,-1,221.87807736426305,221.87807736426305,0.16455078125,0.21,0.7153528296062261,580.2959488705208
heldout_benign,17,0,0.0,0,100,10,1000,False,-1,-1,149.8634020224653,149.8634020224653,0.15673828125,0.15,0.7119913515040629,580.2959488705208
heldout_benign,18,0,0.0,0,100,10,1000,False,-1,-1,157.4826242100533,157.4826242100533,0.15771484375,0.19,0.7152701245264302,580.2959488705208
heldout_benign,19,0,0.0,0,100,10,1000,False,-1,-1,216.15515677398636,216.15515677398636,0.1640625,0.09,0.7120908778056677,580.2959488705208
heldout_benign,20,0,0.0,0,100,10,1000,False,-1,-1,132.70401815512676,132.70401815512676,0.154296875,0.16,0.7114050721462759,580.2959488705208
heldout_benign,21,0,0.0,0,100,10,1000,False,-1,-1,196.178001564006,196.178001564006,0.162109375,0.17,0.7151169825728617,580.2959488705208
heldout_benign,22,0,0.0,0,100,10,1000,False,-1,-1,146.31481135740682,146.31481135740682,0.15625,0.17,0.7135374416460356,580.2959488705208
heldout_benign,23,0,0.0,0,100,10,1000,False,-1,-1,165.26736841181588,165.26736841181588,0.15869140625,0.16,0.7127582100908952,580.2959488705208
heldout_benign,24,0,0.0,0,100,10,1000,False,-1,-1,146.2029623074824,146.2029623074824,0.15625,0.13,0.713579372222592,580.2959488705208
heldout_benign,25,0,0.0,0,100,10,1000,False,-1,-1,142.68152388881947,142.68152388881947,0.15576171875,0.13,0.713583354807019,580.2959488705208
heldout_benign,26,0,0.0,0,100,10,1000,False,-1,-1,250.6303828201758,250.6303828201758,0.1669921875,0.13,0.7153329238053301,580.2959488705208
heldout_benign,27,0,0.0,0,100,10,1000,False,-1,-1,139.32923959388162,139.32923959388162,0.1552734375,0.16,0.7132067261380726,580.2959488705208
