split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,0.16612343871593474,0.7772227772227772,False
heldout_benign,1,0,1500,0.0,0,0.1651547456185023,0.24575424575424576,False
heldout_benign,2,0,1500,0.0,0,0.166761253118515,0.7772227772227772,False
heldout_benign,3,0,1500,0.0,0,0.16512652520338694,0.23776223776223776,False
heldout_benign,4,0,1500,0.0,0,0.1662305763165156,0.8391608391608392,False
heldout_benign,5,0,1500,0.0,0,0.16527486987908682,0.2917082917082917,False
heldout_benign,6,0,1500,0.0,0,0.165227166334788,0.27172827172827174,False
heldout_benign,7,0,1500,0.0,0,0.16574346415201824,0.5494505494505495,False
heldout_benign,8,0,1500,0.0,0,0.16731482191880545,0.4275724275724276,False
heldout_benign,9,0,1500,0.0,0,0.16691918031374614,0.6713286713286714,False
heldout_benign,10,0,1500,0.0,0,0.16303351223468782,0.005994005994005994,True
heldout_benign,11,0,1500,0.0,0,0.1669327094554901,0.6593406593406593,False
heldout_benign,12,0,1500,0.0,0,0.1642400596141815,0.04595404595404595,True
heldout_benign,13,0,1500,0.0,0,0.16491676239172617,0.16983016983016982,False
heldout_benign,14,0,1500,0.0,0,0.167311368783315,0.42957042957042957,False
heldout_benign,15,0,1500,0.0,0,0.16719487682978312,0.4955044955044955,False
heldout_benign,16,0,1500,0.0,0,0.16655565734704336,0.9070929070929071,False
heldout_benign,17,0,1500,0.0,0,0.16556505032380422,0.46153846153846156,False
heldout_benign,18,0,1500,0.0,0,0.16537479039033254,0.33766233766233766,False
heldout_benign,19,0,1500,0.0,0,0.167278329094251,0.45554445554445555,False
heldout_benign,20,0,1500,0.0,0,0.16621887850761413,0.8291708291708292,False
heldout_benign,21,0,1500,0.0,0,0.16433201718330384,0.053946053946053944,False
heldout_benign,22,0,1500,0.0,0,0.16755018158753712,0.3256743256743257,False
heldout_benign,23,0,1500,0.0,0,0.16781042313575745,0.21578421578421578,False
heldout_benign,24,0,1500,0.0,0,0.16786556696891786,0.1958041958041958,False
heldout_benign,25,0,1500,0.0,0,0.16737191184361774,0.3996003996003996,False
heldout_benign,26,0,1500,0.0,0,0.16543961254755657,0.3836163836163836,False
heldout_benign,27,0,1500,0.0,0,0.1654709818760554,0.40559440559440557,False
heldout_benign,28,0,1500,0.0,0,0.16615935417016348,0.7912087912087912,False
heldout_benign,29,0,1500,0.0,0,0.16682395215829213,0.7432567432567433,False
heldout_benign,30,0,1500,0.0,0,0.16690937225023905,0.6793206793206793,False
heldout_benign,31,0,1500,0.0,0,0.1683377493619919,0.0959040959040959,False
heldout_benign,32,0,1500,0.0,0,0.16431215234597524,0.053946053946053944,False
heldout_benign,33,0,1500,0.0,0,0.1663512584368388,0.929070929070929,False
heldout_benign,34,0,1500,0.0,0,0.1674296101331711,0.3756243756243756,False
heldout_benign,35,0,1500,0.0,0,0.16619858411947885,0.8191808191808192,False
heldout_benign,36,0,1500,0.0,0,0.16571968845526378,0.5414585414585414,False
heldout_benign,37,0,1500,0.0,0,0.16381150980790457,0.02197802197802198,True
heldout_benign,38,0,1500,0.0,0,0.16699584420522054,0.6153846153846154,False
heldout_benign,39,0,1500,0.0,0,0.16619388703505197,0.8171828171828172,False
heldout_benign,40,0,1500,0.0,0,0.16714536515871684,0.5154845154845155,False
heldout_benign,41,0,1500,0.0,0,0.1672438926299413,0.4695304695304695,False
heldout_benign,42,0,1500,0.0,0,0.16674103609720867,0.7872127872127872,False
heldout_benign,43,0,1500,0.0,0,0.1658085387945175,0.5814185814185814,False
heldout_benign,44,0,1500,0.0,0,0.16676088523864746,0.7772227772227772,False
heldout_benign,45,0,1500,0.0,0,0.16737580907344818,0.3996003996003996,False
heldout_benign,46,0,1500,0.0,0,0.16510331443945567,0.2177822177822178,False
heldout_benign,47,0,1500,0.0,0,0.16563674835364023,0.5054945054945055,False
heldout_benign,48,0,1500,0.0,0,0.16567269519964853,0.5194805194805194,False
heldout_benign,49,0,1500,0.0,0,0.16675852819283804,0.7812187812187812,False
attacker,0,1,1500,1.0,1500,0.11708428418636321,0.001998001998001998,True
attacker,1,1,1500,1.0,1500,0.11642468897501627,0.001998001998001998,True
attacker,2,1,1500,1.0,1500,0.11547113295396169,0.001998001998001998,True
