split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,3.4356117248535155e-05,0.24175824175824176,False
heldout_benign,1,0,1500,0.0,0,-1.563429832458496e-05,0.6033966033966034,False
heldout_benign,2,0,1500,0.0,0,7.12752342224121e-05,0.11788211788211789,False
heldout_benign,3,0,1500,0.0,0,2.588629722595215e-05,0.2907092907092907,False
heldout_benign,4,0,1500,0.0,0,7.62939453125e-07,0.4675324675324675,False
heldout_benign,5,0,1500,0.0,0,6.151199340820313e-06,0.42657342657342656,False
heldout_benign,6,0,1500,0.0,0,-6.3300132751464845e-06,0.5294705294705294,False
heldout_benign,7,0,1500,0.0,0,-3.831982612609863e-05,0.7722277722277723,False
heldout_benign,8,0,1500,0.0,0,-2.3674964904785156e-05,0.6603396603396603,False
heldout_benign,9,0,1500,0.0,0,4.018545150756836e-05,0.2137862137862138,False
heldout_benign,10,0,1500,0.0,0,-3.235936164855957e-05,0.7302697302697303,False
heldout_benign,11,0,1500,0.0,0,-1.3822317123413086e-05,0.5854145854145855,False
heldout_benign,12,0,1500,0.0,0,5.680322647094726e-06,0.42957042957042957,False
heldout_benign,13,0,1500,0.0,0,3.20732593536377e-05,0.25574425574425574,False
heldout_benign,14,0,1500,0.0,0,-3.6388635635375977e-05,0.7592407592407593,False
heldout_benign,15,0,1500,0.0,0,7.535219192504883e-05,0.1068931068931069,False
heldout_benign,16,0,1500,0.0,0,-9.202957153320313e-06,0.5514485514485514,False
heldout_benign,17,0,1500,0.0,0,-1.7964839935302733e-05,0.6173826173826173,False
heldout_benign,18,0,1500,0.0,0,-1.1324882507324219e-05,0.5654345654345654,False
heldout_benign,19,0,1500,0.0,0,4.0352344512939455e-06,0.44255744255744256,False
heldout_benign,20,0,1500,0.0,0,-3.2365322113037108e-06,0.5024975024975025,False
heldout_benign,21,0,1500,0.0,0,-2.7745962142944336e-05,0.6963036963036963,False
heldout_benign,22,0,1500,0.0,0,9.995698928833007e-06,0.3956043956043956,False
heldout_benign,23,0,1500,0.0,0,2.1159648895263672e-05,0.31868131868131866,False
heldout_benign,24,0,1500,0.0,0,-1.1479854583740234e-05,0.5654345654345654,False
heldout_benign,25,0,1500,0.0,0,-2.3043155670166017e-05,0.6563436563436563,False
heldout_benign,26,0,1500,0.0,0,2.689957618713379e-05,0.2817182817182817,False
heldout_benign,27,0,1500,0.0,0,1.10626220703125e-05,0.3806193806193806,False
heldout_benign,28,0,1500,0.0,0,-2.053380012512207e-05,0.6433566433566433,False
heldout_benign,29,0,1500,0.0,0,1.824498176574707e-05,0.33666333666333664,False
heldout_benign,30,0,1500,0.0,0,6.151795387268066e-05,0.14385614385614387,False
heldout_benign,31,0,1500,0.0,0,-1.354813575744629e-05,0.5844155844155844,False
heldout_benign,32,0,1500,0.0,0,-7.098913192749023e-06,0.5354645354645354,False
heldout_benign,33,0,1500,0.0,0,-1.1962652206420898e-05,0.5704295704295704,False
heldout_benign,34,0,1500,0.0,0,2.835988998413086e-05,0.2757242757242757,False
heldout_benign,35,0,1500,0.0,0,-1.9192695617675783e-06,0.4945054945054945,False
heldout_benign,36,0,1500,0.0,0,-3.573298454284668e-05,0.7552447552447552,False
heldout_benign,37,0,1500,0.0,0,-5.924105644226074e-05,0.8751248751248751,False
heldout_benign,38,0,1500,0.0,0,-1.8137693405151368e-05,0.6213786213786214,False
heldout_benign,39,0,1500,0.0,0,-9.542703628540039e-06,0.5534465534465535,False
heldout_benign,40,0,1500,0.0,0,-2.9671192169189454e-05,0.7152847152847153,False
heldout_benign,41,0,1500,0.0,0,-1.7970800399780273e-05,0.6173826173826173,False
heldout_benign,42,0,1500,0.0,0,-3.7103891372680664e-05,0.7622377622377622,False
heldout_benign,43,0,1500,0.0,0,1.4525651931762695e-05,0.3546453546453546,False
heldout_benign,44,0,1500,0.0,0,1.2373924255371093e-05,0.37462537462537465,False
heldout_benign,45,0,1500,0.0,0,-1.8978118896484374e-05,0.6283716283716284,False
heldout_benign,46,0,1500,0.0,0,-3.34322452545166e-05,0.7362637362637363,False
heldout_benign,47,0,1500,0.0,0,-1.7690658569335938e-05,0.6163836163836164,False
heldout_benign,48,0,1500,0.0,0,-2.08437442779541e-05,0.6433566433566433,False
heldout_benign,49,0,1500,0.0,0,-2.0319223403930663e-05,0.6403596403596403,False
attacker,0,1,1500,1.0,1500,0.010725539922714234,0.000999000999000999,True
attacker,1,1,1500,1.0,1500,0.010727328062057496,0.000999000999000999,True
attacker,2,1,1500,1.0,1500,0.011177533864974975,0.000999000999000999,True
attacker,3,1,1500,1.0,1500,0.0105915367603302,0.000999000999000999,True
attacker,4,1,1500,1.0,1500,0.010211741924285889,0.000999000999000999,True
attacker,5,1,1500,1.0,1500,0.010405606031417847,0.000999000999000999,True
attacker,6,1,1500,1.0,1500,0.010004150867462158,0.000999000999000999,True
attacker,7,1,1500,1.0,1500,0.00974387526512146,0.000999000999000999,True
attacker,8,1,1500,1.0,1500,0.010411304235458375,0.000999000999000999,True
attacker,9,1,1500,1.0,1500,0.010298597812652587,0.000999000999000999,True
attacker,10,1,1500,1.0,1500,0.010366261005401611,0.000999000999000999,True
attacker,11,1,1500,1.0,1500,0.010285818576812744,0.000999000999000999,True
attacker,12,1,1500,1.0,1500,0.011420607566833496,0.000999000999000999,True
attacker,13,1,1500,1.0,1500,0.011170119047164917,0.000999000999000999,True
attacker,14,1,1500,1.0,1500,0.01014174222946167,0.000999000999000999,True
attacker,15,1,1500,1.0,1500,0.010423415899276733,0.000999000999000999,True
attacker,16,1,1500,1.0,1500,0.011614906787872314,0.000999000999000999,True
attacker,17,1,1500,1.0,1500,0.010001987218856812,0.000999000999000999,True
attacker,18,1,1500,1.0,1500,0.010050129890441895,0.000999000999000999,True
attacker,19,1,1500,1.0,1500,0.00975014567375183,0.000999000999000999,True
attacker,20,1,1500,1.0,1500,0.009761631488800049,0.000999000999000999,True
attacker,21,1,1500,1.0,1500,0.01035657525062561,0.000999000999000999,True
attacker,22,1,1500,1.0,1500,0.010992181301116944,0.000999000999000999,True
attacker,23,1,1500,1.0,1500,0.009935355186462403,0.000999000999000999,True
attacker,24,1,1500,1.0,1500,0.010595828294754028,0.000999000999000999,True
attacker,25,1,1500,1.0,1500,0.010498243570327758,0.000999000999000999,True
attacker,26,1,1500,1.0,1500,0.01093991994857788,0.000999000999000999,True
attacker,27,1,1500,1.0,1500,0.010560011863708496,0.000999000999000999,True
attacker,28,1,1500,1.0,1500,0.01057179570198059,0.000999000999000999,True
attacker,29,1,1500,1.0,1500,0.010495781898498535,0.000999000999000999,True
attacker,30,1,1500,1.0,1500,0.01032312512397766,0.000999000999000999,True
attacker,31,1,1500,1.0,1500,0.010942155122756958,0.000999000999000999,True
attacker,32,1,1500,1.0,1500,0.010664236545562745,0.000999000999000999,True
attacker,33,1,1500,1.0,1500,0.010406076908111572,0.000999000999000999,True
attacker,34,1,1500,1.0,1500,0.010445523262023925,0.000999000999000999,True
attacker,35,1,1500,1.0,1500,0.010565787553787231,0.000999000999000999,True
attacker,36,1,1500,1.0,1500,0.010927683115005494,0.000999000999000999,True
attacker,37,1,1500,1.0,1500,0.010605967044830323,0.000999000999000999,True
attacker,38,1,1500,1.0,1500,0.011459428071975707,0.000999000999000999,True
attacker,39,1,1500,1.0,1500,0.010301035642623902,0.000999000999000999,True
attacker,40,1,1500,1.0,1500,0.010059207677841187,0.000999000999000999,True
attacker,41,1,1500,1.0,1500,0.010200959444046021,0.000999000999000999,True
attacker,42,1,1500,1.0,1500,0.010953432321548462,0.000999000999000999,True
attacker,43,1,1500,1.0,1500,0.00983244776725769,0.000999000999000999,True
attacker,44,1,1500,1.0,1500,0.010075664520263672,0.000999000999000999,True
attacker,45,1,1500,1.0,1500,0.01087450385093689,0.000999000999000999,True
attacker,46,1,1500,1.0,1500,0.010370874404907226,0.000999000999000999,True
attacker,47,1,1500,1.0,1500,0.010018831491470337,0.000999000999000999,True
attacker,48,1,1500,1.0,1500,0.011150848865509034,0.000999000999000999,True
attacker,49,1,1500,1.0,1500,0.010445123910903931,0.000999000999000999,True
mixed_0.05,0,1,1500,0.05,75,6.842613220214844e-06,0.42357642357642356,False
mixed_0.05,1,1,1500,0.05,75,8.0108642578125e-06,0.41358641358641357,False
mixed_0.05,2,1,1500,0.05,75,8.851289749145508e-06,0.4065934065934066,False
mixed_0.05,3,1,1500,0.05,75,-1.6391277313232422e-06,0.4905094905094905,False
mixed_0.05,4,1,1500,0.05,75,1.6999244689941406e-05,0.34265734265734266,False
mixed_0.05,5,1,1500,0.05,75,-5.78165054321289e-07,0.47952047952047955,False
mixed_0.05,6,1,1500,0.05,75,6.026029586791992e-06,0.42857142857142855,False
mixed_0.05,7,1,1500,0.05,75,-2.7948617935180663e-05,0.6973026973026973,False
mixed_0.05,8,1,1500,0.05,75,-8.821487426757813e-07,0.48451548451548454,False
mixed_0.05,9,1,1500,0.05,75,-9.459257125854492e-06,0.5514485514485514,False
mixed_0.05,10,1,1500,0.05,75,4.862546920776367e-05,0.1878121878121878,False
mixed_0.05,11,1,1500,0.05,75,1.7273426055908204e-05,0.34265734265734266,False
mixed_0.05,12,1,1500,0.05,75,5.424022674560547e-07,0.47052947052947053,False
mixed_0.05,13,1,1500,0.05,75,4.976391792297363e-05,0.18581418581418582,False
mixed_0.05,14,1,1500,0.05,75,-3.7550926208496093e-07,0.4785214785214785,False
mixed_0.05,15,1,1500,0.05,75,1.087188720703125e-05,0.3826173826173826,False
mixed_0.05,16,1,1500,0.05,75,5.614161491394043e-05,0.16083916083916083,False
mixed_0.05,17,1,1500,0.05,75,-2.5916099548339844e-05,0.6793206793206793,False
mixed_0.05,18,1,1500,0.05,75,4.2891502380371095e-05,0.2037962037962038,False
mixed_0.05,19,1,1500,0.05,75,3.846287727355957e-05,0.21978021978021978,False
mixed_0.05,20,1,1500,0.05,75,1.360774040222168e-05,0.3676323676323676,False
mixed_0.05,21,1,1500,0.05,75,3.7169456481933595e-05,0.22777222777222778,False
mixed_0.05,22,1,1500,0.05,75,2.4455785751342774e-05,0.2937062937062937,False
mixed_0.05,23,1,1500,0.05,75,0.00013070106506347657,0.023976023976023976,True
mixed_0.05,24,1,1500,0.05,75,1.442432403564453e-06,0.46353646353646355,False
mixed_0.05,25,1,1500,0.05,75,3.4296512603759764e-05,0.24175824175824176,False
mixed_0.05,26,1,1500,0.05,75,8.728504180908204e-05,0.07892107892107893,False
mixed_0.05,27,1,1500,0.05,75,-9.79304313659668e-06,0.5544455544455544,False
mixed_0.05,28,1,1500,0.05,75,3.3921003341674806e-05,0.24375624375624375,False
mixed_0.05,29,1,1500,0.05,75,8.553266525268555e-06,0.4095904095904096,False
mixed_0.05,30,1,1500,0.05,75,1.6683340072631835e-05,0.34465534465534464,False
mixed_0.05,31,1,1500,0.05,75,2.925395965576172e-05,0.2677322677322677,False
mixed_0.05,32,1,1500,0.05,75,6.843209266662597e-05,0.12787212787212787,False
mixed_0.05,33,1,1500,0.05,75,-5.006790161132813e-07,0.47952047952047955,False
mixed_0.05,34,1,1500,0.05,75,1.329183578491211e-05,0.36863136863136864,False
mixed_0.05,35,1,1500,0.05,75,4.756450653076172e-06,0.43456543456543456,False
mixed_0.05,36,1,1500,0.05,75,5.869269371032715e-05,0.15184815184815184,False
mixed_0.05,37,1,1500,0.05,75,1.0621547698974609e-05,0.3856143856143856,False
mixed_0.05,38,1,1500,0.05,75,1.437067985534668e-05,0.35564435564435565,False
mixed_0.05,39,1,1500,0.05,75,3.774762153625488e-05,0.22377622377622378,False
mixed_0.05,40,1,1500,0.05,75,4.875659942626953e-06,0.43456543456543456,False
mixed_0.05,41,1,1500,0.05,75,3.5655498504638675e-05,0.23376623376623376,False
mixed_0.05,42,1,1500,0.05,75,-2.097487449645996e-05,0.6433566433566433,False
mixed_0.05,43,1,1500,0.05,75,5.2756071090698244e-05,0.17182817182817184,False
mixed_0.05,44,1,1500,0.05,75,-1.7255544662475586e-05,0.6123876123876124,False
mixed_0.05,45,1,1500,0.05,75,4.361271858215332e-05,0.2017982017982018,False
mixed_0.05,46,1,1500,0.05,75,-3.0994415283203125e-05,0.7232767232767233,False
mixed_0.05,47,1,1500,0.05,75,6.088018417358398e-05,0.14385614385614387,False
mixed_0.05,48,1,1500,0.05,75,-2.020597457885742e-06,0.4945054945054945,False
mixed_0.05,49,1,1500,0.05,75,5.043745040893555e-05,0.18181818181818182,False
mixed_0.1,0,1,1500,0.1,150,5.120635032653809e-05,0.17882117882117882,False
mixed_0.1,1,1,1500,0.1,150,0.0001135706901550293,0.03796203796203796,True
mixed_0.1,2,1,1500,0.1,150,7.96198844909668e-05,0.0979020979020979,False
