split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.19140499830245972,0.5213098362704662,False
heldout_benign,1,0,0.12731260061264038,0.9187601549806275,False
heldout_benign,2,0,0.26900714635849,0.19072615923009623,False
heldout_benign,3,0,0.3471236228942871,0.08386451693538308,False
heldout_benign,4,0,0.16464436054229736,0.7049118860142483,False
heldout_benign,5,0,0.26268255710601807,0.2059742532183477,False
heldout_benign,6,0,0.2302972674369812,0.3114610673665792,False
heldout_benign,7,0,0.1538105010986328,0.787026621672291,False
heldout_benign,8,0,0.1430424451828003,0.8523934508186477,False
heldout_benign,9,0,0.17655259370803833,0.6192975878015248,False
heldout_benign,10,0,0.1608891487121582,0.737657792775903,False
heldout_benign,11,0,0.2548103332519531,0.2269716285464317,False
heldout_benign,12,0,0.12669312953948975,0.9207599050118735,False
heldout_benign,13,0,0.1822466254234314,0.5821772278465192,False
heldout_benign,14,0,0.17681723833084106,0.6181727284089489,False
heldout_benign,15,0,0.1840132474899292,0.5696787901512311,False
heldout_benign,16,0,0.08000636100769043,0.9910011248593926,False
heldout_benign,17,0,0.19424617290496826,0.5004374453193351,False
heldout_benign,18,0,0.2224697470664978,0.34283214598175227,False
heldout_benign,19,0,0.1714012622833252,0.6542932133483315,False
heldout_benign,20,0,0.12507706880569458,0.924384451943507,False
heldout_benign,21,0,0.16255098581314087,0.7227846519185102,False
heldout_benign,22,0,0.18870830535888672,0.5376827896512936,False
heldout_benign,23,0,0.13977324962615967,0.8691413573303337,False
heldout_benign,24,0,0.4206531047821045,0.04024496937882765,True
heldout_benign,25,0,0.3968624472618103,0.05249343832020997,False
heldout_benign,26,0,0.1252739429473877,0.9236345456817898,False
heldout_benign,27,0,0.17914891242980957,0.6039245094363205,False
heldout_benign,28,0,0.1546849012374878,0.7801524809398825,False
heldout_benign,29,0,0.21222764253616333,0.3963254593175853,False
heldout_benign,30,0,0.18256551027297974,0.5793025871766029,False
heldout_benign,31,0,0.16039729118347168,0.7406574178227722,False
heldout_benign,32,0,0.2317531704902649,0.30496187976502936,False
heldout_benign,33,0,0.16201621294021606,0.7276590426196725,False
heldout_benign,34,0,0.16842681169509888,0.6765404324459443,False
heldout_benign,35,0,0.15425115823745728,0.7834020747406574,False
heldout_benign,36,0,0.1528865098953247,0.7925259342582177,False
heldout_benign,37,0,0.20261919498443604,0.4478190226221722,False
heldout_benign,38,0,0.1790376901626587,0.6047994000749907,False
heldout_benign,39,0,0.3165953755378723,0.11161104861892264,False
heldout_benign,40,0,0.31037306785583496,0.12010998625171854,False
heldout_benign,41,0,0.3666386008262634,0.069241344831896,False
heldout_benign,42,0,0.5400352478027344,0.00974878140232471,True
heldout_benign,43,0,0.09483814239501953,0.9803774528183977,False
heldout_benign,44,0,0.18824166059494019,0.540432445944257,False
heldout_benign,45,0,0.16788387298583984,0.6802899637545307,False
heldout_benign,46,0,0.15307778120040894,0.791276090488689,False
heldout_benign,47,0,0.14495503902435303,0.8421447319085115,False
heldout_benign,48,0,0.11905938386917114,0.9427571553555806,False
heldout_benign,49,0,0.24432867765426636,0.2584676915385577,False
heldout_benign,50,0,0.1779688000679016,0.6114235720534933,False
heldout_benign,51,0,0.20248812437057495,0.44894388201474816,False
heldout_benign,52,0,0.16946983337402344,0.6682914635670542,False
heldout_benign,53,0,0.4875749945640564,0.017747781527309086,True
heldout_benign,54,0,0.15356683731079102,0.7879015123109612,False
heldout_benign,55,0,0.09539330005645752,0.9797525309336333,False
heldout_benign,56,0,0.15529465675354004,0.7757780277465317,False
heldout_benign,57,0,0.22650444507598877,0.3243344581927259,False
heldout_benign,58,0,0.18135255575180054,0.5880514935633046,False
heldout_benign,59,0,0.15577298402786255,0.7731533558305211,False
heldout_benign,60,0,0.23824578523635864,0.28021497312835897,False
heldout_benign,61,0,0.2835879325866699,0.15998000249968755,False
heldout_benign,62,0,0.25109541416168213,0.23784526934133232,False
heldout_benign,63,0,0.23824578523635864,0.28021497312835897,False
heldout_benign,64,0,0.29721492528915405,0.13835770528683913,False
heldout_benign,65,0,0.1722589135169983,0.6485439320084989,False
heldout_benign,66,0,0.1872301697731018,0.5469316335458068,False
heldout_benign,67,0,0.2912676930427551,0.14810648668916385,False
heldout_benign,68,0,0.16926604509353638,0.6695413073365829,False
heldout_benign,69,0,0.17385172843933105,0.6384201974753155,False
heldout_benign,70,0,0.17081546783447266,0.6584176977877765,False
heldout_benign,71,0,0.2607423663139343,0.21234845644294464,False
heldout_benign,72,0,0.288824200630188,0.151106111736033,False
heldout_benign,73,0,0.18575572967529297,0.5578052743407074,False
heldout_benign,74,0,0.16119110584259033,0.7351581052368454,False
heldout_benign,75,0,0.13901078701019287,0.8718910136232971,False
heldout_benign,76,0,0.1697382926940918,0.6659167604049494,False
heldout_benign,77,0,0.27483874559402466,0.17760279965004375,False
heldout_benign,78,0,0.16103118658065796,0.73665791776028,False
heldout_benign,79,0,0.18504512310028076,0.5616797900262467,False
heldout_benign,80,0,0.22467684745788574,0.3324584426946632,False
heldout_benign,81,0,0.25319021940231323,0.23222097237845268,False
heldout_benign,82,0,0.15261763334274292,0.7945256842894638,False
heldout_benign,83,0,0.053833186626434326,0.9985001874765654,False
heldout_benign,84,0,0.25324493646621704,0.2320959880014998,False
heldout_benign,85,0,0.20019257068634033,0.461692288463942,False
heldout_benign,86,0,0.17124050855636597,0.6551681039870016,False
heldout_benign,87,0,0.2847593426704407,0.15860517435320584,False
heldout_benign,88,0,0.10951167345046997,0.9595050618672666,False
heldout_benign,89,0,0.5820124745368958,0.006374203224596925,True
heldout_benign,90,0,0.17163217067718506,0.6530433695788026,False
heldout_benign,91,0,0.30495160818099976,0.1262342207224097,False
heldout_benign,92,0,0.23224544525146484,0.3034620672415948,False
heldout_benign,93,0,0.1556410789489746,0.7739032620922385,False
heldout_benign,94,0,0.15755224227905273,0.7594050743657043,False
heldout_benign,95,0,0.27920085191726685,0.16897887764029496,False
heldout_benign,96,0,0.25013983249664307,0.24121984751906012,False
heldout_benign,97,0,0.1717967987060547,0.6517935258092739,False
heldout_benign,98,0,0.39928603172302246,0.051243594550681164,False
heldout_benign,99,0,0.16176104545593262,0.7297837770278716,False
heldout_benign,100,0,0.27158987522125244,0.185726784151981,False
heldout_benign,101,0,0.18267953395843506,0.5789276340457443,False
heldout_benign,102,0,0.22024160623550415,0.3552055993000875,False
heldout_benign,103,0,0.2478947639465332,0.24859392575928008,False
