split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.009716700022237047,0.6393606393606394,False,10924,1124250
heldout_benign,1,0,1500,0.0,0,0.009130531465421391,0.942057942057942,False,10265,1124250
heldout_benign,2,0,1500,0.0,0,0.011254614187235935,0.016983016983016984,True,12653,1124250
heldout_benign,3,0,1500,0.0,0,0.00898554591950189,0.9690309690309691,False,10102,1124250
heldout_benign,4,0,1500,0.0,0,0.009986213030909494,0.44155844155844154,False,11227,1124250
heldout_benign,5,0,1500,0.0,0,0.010666666666666666,0.07192807192807193,False,11992,1124250
heldout_benign,6,0,1500,0.0,0,0.010316210807204804,0.22277722277722278,False,11598,1124250
heldout_benign,7,0,1500,0.0,0,0.009920391372025794,0.4875124875124875,False,11153,1124250
heldout_benign,8,0,1500,0.0,0,0.009467645096731155,0.8121878121878122,False,10644,1124250
heldout_benign,9,0,1500,0.0,0,0.009730042250389148,0.6233766233766234,False,10939,1124250
heldout_benign,10,0,1500,0.0,0,0.009162552812986436,0.9340659340659341,False,10301,1124250
heldout_benign,11,0,1500,0.0,0,0.009486324216144097,0.8031968031968032,False,10665,1124250
heldout_benign,12,0,1500,0.0,0,0.009544140538136535,0.7672327672327672,False,10730,1124250
heldout_benign,13,0,1500,0.0,0,0.009476539915499222,0.8061938061938062,False,10654,1124250
heldout_benign,14,0,1500,0.0,0,0.008964198354458528,0.977022977022977,False,10078,1124250
heldout_benign,15,0,1500,0.0,0,0.009461418723593507,0.8161838161838162,False,10637,1124250
heldout_benign,16,0,1500,0.0,0,0.009583277740716033,0.7422577422577422,False,10774,1124250
heldout_benign,17,0,1500,0.0,0,0.00854881031798977,1.0,False,9611,1124250
heldout_benign,18,0,1500,0.0,0,0.010035134534133867,0.4075924075924076,False,11282,1124250
heldout_benign,19,0,1500,0.0,0,0.009502334889926618,0.7932067932067932,False,10683,1124250
heldout_benign,20,0,1500,0.0,0,0.009679341783411163,0.6713286713286714,False,10882,1124250
