split,batch_id,label,size,attacker_ratio,attacker_count,total_queries,bucket_coverage,new_bucket_rate,spread,cost,low_threshold,high_threshold,suspicious
heldout_benign_stream_0,0,0,1500,0.0,0,1500,0.15771484375,0.21533333333333332,0.714936955127671,157.5523581335511,70.99859201308053,150.23474307143516,True
heldout_benign_stream_1,0,0,1500,0.0,0,1500,0.150390625,0.20533333333333334,0.7128380067902009,109.42155731915797,70.99859201308053,150.23474307143516,False
heldout_benign_stream_2,0,0,1500,0.0,0,1500,0.14306640625,0.19533333333333333,0.7141637684393671,76.28220334909592,70.99859201308053,150.23474307143516,False
heldout_benign_stream_3,0,0,1500,0.0,0,1500,0.1455078125,0.19866666666666666,0.7117921907931456,85.98051382978221,70.99859201308053,150.23474307143516,False
heldout_benign_stream_4,0,0,1500,0.0,0,1500,0.14404296875,0.19666666666666666,0.7106468598225028,80.00817629962137,70.99859201308053,150.23474307143516,False
heldout_benign_stream_5,0,0,1500,0.0,0,1500,0.14697265625,0.20066666666666666,0.7118094491136313,92.41082251673902,70.99859201308053,150.23474307143516,False
heldout_benign_stream_6,0,0,1500,0.0,0,1500,0.14599609375,0.19933333333333333,0.7123026363131147,88.07271686762215,70.99859201308053,150.23474307143516,False
heldout_benign_stream_7,0,0,1500,0.0,0,1500,0.14794921875,0.202,0.7123698621813057,96.9739237528441,70.99859201308053,150.23474307143516,False
heldout_benign_stream_8,0,0,1500,0.0,0,1500,0.14990234375,0.20466666666666666,0.711400946115097,106.80192407977631,70.99859201308053,150.23474307143516,False
heldout_benign_stream_9,0,0,1500,0.0,0,1500,0.14111328125,0.19266666666666668,0.7121546970653576,69.3327527834813,70.99859201308053,150.23474307143516,True
heldout_benign_stream_10,0,0,1500,0.0,0,1500,0.1533203125,0.20933333333333334,0.7131862844384045,126.55108557625826,70.99859201308053,150.23474307143516,False
heldout_benign_stream_11,0,0,1500,0.0,0,1500,0.15234375,0.208,0.7121570555798791,120.55183291255294,70.99859201308053,150.23474307143516,False
heldout_benign_stream_12,0,0,1500,0.0,0,1500,0.16162109375,0.22066666666666668,0.7114749410809696,191.56027368235033,70.99859201308053,150.23474307143516,True
heldout_benign_stream_13,0,0,1500,0.0,0,1500,0.158203125,0.216,0.7139586088506111,161.44060385841112,70.99859201308053,150.23474307143516,True
heldout_benign_stream_14,0,0,1500,0.0,0,1500,0.14404296875,0.19666666666666666,0.7120278459351274,80.01314784962682,70.99859201308053,150.23474307143516,False
heldout_benign_stream_15,0,0,1500,0.0,0,1500,0.1484375,0.20266666666666666,0.7100024653822489,99.33239819294735,70.99859201308053,150.23474307143516,False
heldout_benign_stream_16,0,0,1500,0.0,0,1500,0.15625,0.21333333333333335,0.7131553099983798,146.4347690168086,70.99859201308053,150.23474307143516,False
heldout_benign_stream_17,0,0,1500,0.0,0,1500,0.15234375,0.208,0.713138244964905,120.55536519433903,70.99859201308053,150.23474307143516,False
heldout_benign_stream_18,0,0,1500,0.0,0,1500,0.158203125,0.216,0.7129931903353355,161.43712835175614,70.99859201308053,150.23474307143516,True
heldout_benign_stream_19,0,0,1500,0.0,0,1500,0.15380859375,0.21,0.7121419702544017,129.65876744566913,70.99859201308053,150.23474307143516,False
heldout_benign_stream_20,0,0,1500,0.0,0,1500,0.142578125,0.19466666666666665,0.712526441615628,74.47553335627697,70.99859201308053,150.23474307143516,False
heldout_benign_stream_21,0,0,1500,0.0,0,1500,0.1513671875,0.20666666666666667,0.7127935847442609,114.84940495761074,70.99859201308053,150.23474307143516,False
heldout_benign_stream_22,0,0,1500,0.0,0,1500,0.15185546875,0.20733333333333334,0.7136858926921206,117.669522213108,70.99859201308053,150.23474307143516,False
