split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.009757616188570158,0.8491508491508492,False,10970,1124250
heldout_benign,1,0,1500,0.0,0,0.010820547031354237,0.16783216783216784,False,12165,1124250
heldout_benign,2,0,1500,0.0,0,0.010993106515454747,0.11388611388611389,False,12359,1124250
heldout_benign,3,0,1500,0.0,0,0.011905714921058484,0.01998001998001998,True,13385,1124250
heldout_benign,4,0,1500,0.0,0,0.010795641538803647,0.17782217782217782,False,12137,1124250
heldout_benign,5,0,1500,0.0,0,0.010747609517456081,0.1938061938061938,False,12083,1124250
heldout_benign,6,0,1500,0.0,0,0.009255058928174338,0.7072927072927073,False,10405,1124250
heldout_benign,7,0,1500,0.0,0,0.00903802535023349,0.5114885114885115,False,10161,1124250
heldout_benign,8,0,1500,0.0,0,0.00941071825661552,0.8291708291708292,False,10580,1124250
heldout_benign,9,0,1500,0.0,0,0.010864131643317768,0.15184815184815184,False,12214,1124250
heldout_benign,10,0,1500,0.0,0,0.009162552812986436,0.6133866133866134,False,10301,1124250
heldout_benign,11,0,1500,0.0,0,0.008868134311763398,0.38961038961038963,False,9970,1124250
heldout_benign,12,0,1500,0.0,0,0.009156326439848789,0.6113886113886113,False,10294,1124250
heldout_benign,13,0,1500,0.0,0,0.009527240382477207,0.9250749250749251,False,10711,1124250
heldout_benign,14,0,1500,0.0,0,0.008326439848788081,0.13186813186813187,False,9361,1124250
heldout_benign,15,0,1500,0.0,0,0.010149877696241939,0.5274725274725275,False,11411,1124250
heldout_benign,16,0,1500,0.0,0,0.009376917945296865,0.8051948051948052,False,10542,1124250
heldout_benign,17,0,1500,0.0,0,0.00930664887702913,0.7452547452547452,False,10463,1124250
heldout_benign,18,0,1500,0.0,0,0.00879608627974205,0.33966033966033965,False,9889,1124250
heldout_benign,19,0,1500,0.0,0,0.009863464531910162,0.7652347652347652,False,11089,1124250
heldout_benign,20,0,1500,0.0,0,0.009142984211696686,0.6013986013986014,False,10279,1124250
heldout_benign,21,0,1500,0.0,0,0.009565488103179897,0.9630369630369631,False,10754,1124250
heldout_benign,22,0,1500,0.0,0,0.011561485434734267,0.04795204795204795,True,12998,1124250
heldout_benign,23,0,1500,0.0,0,0.009019346230820548,0.4955044955044955,False,10140,1124250
heldout_benign,24,0,1500,0.0,0,0.01067645096731154,0.22777222777222778,False,12003,1124250
heldout_benign,25,0,1500,0.0,0,0.009022904158327774,0.4975024975024975,False,10144,1124250
heldout_benign,26,0,1500,0.0,0,0.009132310429175006,0.5854145854145855,False,10267,1124250
heldout_benign,27,0,1500,0.0,0,0.00899355125639315,0.47352647352647353,False,10111,1124250
heldout_benign,28,0,1500,0.0,0,0.009004225038914833,0.48951048951048953,False,10123,1124250
heldout_benign,29,0,1500,0.0,0,0.010189014898821437,0.5094905094905094,False,11455,1124250
heldout_benign,30,0,1500,0.0,0,0.009423171002890815,0.8351648351648352,False,10594,1124250
heldout_benign,31,0,1500,0.0,0,0.010708472314876585,0.2037962037962038,False,12039,1124250
heldout_benign,32,0,1500,0.0,0,0.009080720480320213,0.5434565434565435,False,10209,1124250
heldout_benign,33,0,1500,0.0,0,0.010342895263509006,0.40559440559440557,False,11628,1124250
heldout_benign,34,0,1500,0.0,0,0.010349121636646653,0.3996003996003996,False,11635,1124250
heldout_benign,35,0,1500,0.0,0,0.008949077162552813,0.43956043956043955,False,10061,1124250
heldout_benign,36,0,1500,0.0,0,0.010398932621747832,0.37162837162837165,False,11691,1124250
heldout_benign,37,0,1500,0.0,0,0.009211474316210807,0.6793206793206793,False,10356,1124250
heldout_benign,38,0,1500,0.0,0,0.009674004892150322,0.919080919080919,False,10876,1124250
heldout_benign,39,0,1500,0.0,0,0.010053813653546809,0.6073926073926074,False,11303,1124250
heldout_benign,40,0,1500,0.0,0,0.010219257282632866,0.48951048951048953,False,11489,1124250
heldout_benign,41,0,1500,0.0,0,0.010033355570380254,0.6293706293706294,False,11280,1124250
heldout_benign,42,0,1500,0.0,0,0.010537691794529687,0.2977022977022977,False,11847,1124250
heldout_benign,43,0,1500,0.0,0,0.01095130086724483,0.11788211788211789,False,12312,1124250
heldout_benign,44,0,1500,0.0,0,0.011674449633088725,0.03996003996003996,True,13125,1124250
heldout_benign,45,0,1500,0.0,0,0.009594841005114521,0.989010989010989,False,10787,1124250
heldout_benign,46,0,1500,0.0,0,0.008531910162330443,0.1978021978021978,False,9592,1124250
heldout_benign,47,0,1500,0.0,0,0.009744273960418057,0.8611388611388612,False,10955,1124250
heldout_benign,48,0,1500,0.0,0,0.010230820547031354,0.4775224775224775,False,11502,1124250
heldout_benign,49,0,1500,0.0,0,0.010199688681343117,0.5014985014985015,False,11467,1124250
attacker,0,1,1500,1.0,1500,0.09979808761396486,0.001998001998001998,True,112198,1124250
attacker,1,1,1500,1.0,1500,0.08937424949966645,0.001998001998001998,True,100479,1124250
