split,stream_id,label,size,attacker_ratio,attacker_count,score,min_w_statistic,detection_step,suspicious,distances_seen,growing_set_size
heldout_benign,0,0,3000,0.0,0,0.09964173474798454,0.9003582652520155,111,True,110,89
heldout_benign,1,0,3000,0.0,0,0.03270230332913404,0.967297696670866,231,True,230,157
heldout_benign,2,0,3000,0.0,0,0.046084563956913405,0.9539154360430866,341,True,340,205
heldout_benign,3,0,3000,0.0,0,0.03543762274010365,0.9645623772598964,311,True,310,191
heldout_benign,4,0,3000,0.0,0,0.21034710353723107,0.7896528964627689,211,True,210,141
heldout_benign,5,0,3000,0.0,0,0.03691727741048889,0.9630827225895111,311,True,310,181
heldout_benign,6,0,3000,0.0,0,0.1004452794901648,0.8995547205098352,121,True,120,94
heldout_benign,7,0,3000,0.0,0,0.0559096536214182,0.9440903463785818,181,True,180,114
heldout_benign,8,0,3000,0.0,0,0.05621458827503523,0.9437854117249648,221,True,220,146
heldout_benign,9,0,3000,0.0,0,0.05811303238276455,0.9418869676172354,141,True,140,89
heldout_benign,10,0,3000,0.0,0,0.038509065437349665,0.9614909345626503,281,True,280,179
heldout_benign,11,0,3000,0.0,0,0.2321009513387704,0.7678990486612296,201,True,200,150
heldout_benign,12,0,3000,0.0,0,0.06527954325773766,0.9347204567422623,211,True,210,144
heldout_benign,13,0,3000,0.0,0,0.039171957242123745,0.9608280427578763,281,True,280,188
heldout_benign,14,0,3000,0.0,0,0.03215236631303531,0.9678476336869647,261,True,260,166
heldout_benign,15,0,3000,0.0,0,0.18299303956312585,0.8170069604368742,461,True,460,230
heldout_benign,16,0,3000,0.0,0,0.23353729996774286,0.7664627000322571,491,True,490,262
heldout_benign,17,0,3000,0.0,0,0.039476408754396064,0.9605235912456039,441,True,440,230
heldout_benign,18,0,3000,0.0,0,0.21577973040035392,0.7842202695996461,201,True,200,131
heldout_benign,19,0,3000,0.0,0,0.06706474853811517,0.9329352514618848,161,True,160,120
heldout_benign,20,0,3000,0.0,0,0.04468418765304749,0.9553158123469525,281,True,280,180
heldout_benign,21,0,3000,0.0,0,0.040601178990684716,0.9593988210093153,321,True,320,179
heldout_benign,22,0,3000,0.0,0,0.23784948914697823,0.7621505108530218,111,True,110,86
heldout_benign,23,0,3000,0.0,0,0.036817908650502384,0.9631820913494976,371,True,370,177
heldout_benign,24,0,3000,0.0,0,0.05310398063137123,0.9468960193686288,161,True,160,115
heldout_benign,25,0,3000,0.0,0,0.046868647698024346,0.9531313523019757,211,True,210,140
heldout_benign,26,0,3000,0.0,0,0.056293731312940576,0.9437062686870594,171,True,170,118
heldout_benign,27,0,3000,0.0,0,0.05026310391299005,0.94973689608701,271,True,270,184
heldout_benign,28,0,3000,0.0,0,0.03501365267460177,0.9649863473253982,161,True,160,97
heldout_benign,29,0,3000,0.0,0,0.03401525902569169,0.9659847409743083,301,True,300,180
heldout_benign,30,0,3000,0.0,0,0.05183161350392018,0.9481683864960798,211,True,210,132
heldout_benign,31,0,3000,0.0,0,0.03650781620686938,0.9634921837931306,401,True,400,226
heldout_benign,32,0,3000,0.0,0,0.038359769941864186,0.9616402300581358,411,True,410,217
heldout_benign,33,0,3000,0.0,0,0.05366704432090008,0.9463329556790999,151,True,150,114
heldout_benign,34,0,3000,0.0,0,0.050074207498041035,0.949925792501959,231,True,230,155
heldout_benign,35,0,3000,0.0,0,0.04626495354108373,0.9537350464589163,251,True,250,166
heldout_benign,36,0,3000,0.0,0,0.0367326572967277,0.9632673427032723,221,True,220,150
heldout_benign,37,0,3000,0.0,0,0.034048936508163985,0.965951063491836,201,True,200,131
heldout_benign,38,0,3000,0.0,0,0.04514656986678378,0.9548534301332162,111,True,110,95
heldout_benign,39,0,3000,0.0,0,0.06370369959799527,0.9362963004020047,211,True,210,134
heldout_benign,40,0,3000,0.0,0,0.045907021425163896,0.9540929785748361,281,True,280,175
heldout_benign,41,0,3000,0.0,0,0.03180286805583432,0.9681971319441657,341,True,340,185
heldout_benign,42,0,3000,0.0,0,0.04338776445678261,0.9566122355432174,111,True,110,91
heldout_benign,43,0,3000,0.0,0,0.05383619245289917,0.9461638075471008,181,True,180,123
heldout_benign,44,0,3000,0.0,0,0.03200616072906037,0.9679938392709396,191,True,190,138
heldout_benign,45,0,3000,0.0,0,0.21126393399689736,0.7887360660031026,251,True,250,127
heldout_benign,46,0,3000,0.0,0,0.051472404126802096,0.9485275958731979,201,True,200,142
heldout_benign,47,0,3000,0.0,0,0.05028739912819913,0.9497126008718009,321,True,320,182
heldout_benign,48,0,3000,0.0,0,0.04190651065641127,0.9580934893435887,111,True,110,87
heldout_benign,49,0,3000,0.0,0,0.0548056930685179,0.9451943069314821,391,True,390,228
attacker,0,1,3000,1.0,3000,0.03675704377625322,0.9632429562237468,111,True,110,104
attacker,1,1,3000,1.0,3000,0.38346795718049553,0.6165320428195045,391,True,390,298
attacker,2,1,3000,1.0,3000,0.059304988283137794,0.9406950117168622,111,True,110,106
attacker,3,1,3000,1.0,3000,0.03954490638924846,0.9604550936107515,111,True,110,106
attacker,4,1,3000,1.0,3000,0.37654864089537554,0.6234513591046245,491,True,490,367
attacker,5,1,3000,1.0,3000,0.03241488204881193,0.9675851179511881,301,True,300,248
attacker,6,1,3000,1.0,3000,0.3538694315181271,0.6461305684818729,411,True,410,315
attacker,7,1,3000,1.0,3000,0.03375611751370866,0.9662438824862913,221,True,220,188
attacker,8,1,3000,1.0,3000,0.39374021566706285,0.6062597843329371,471,True,470,342
attacker,9,1,3000,1.0,3000,0.03405641713798635,0.9659435828620136,151,True,150,138
attacker,10,1,3000,1.0,3000,0.031728225934953835,0.9682717740650462,271,True,270,230
attacker,11,1,3000,1.0,3000,0.05727653333929905,0.942723466660701,111,True,110,105
attacker,12,1,3000,1.0,3000,0.3756966016195067,0.6243033983804933,421,True,420,305
attacker,13,1,3000,1.0,3000,0.035542571042559534,0.9644574289574405,111,True,110,104
attacker,14,1,3000,1.0,3000,0.03274493571668835,0.9672550642833116,151,True,150,137
attacker,15,1,3000,1.0,3000,0.03500019790987685,0.9649998020901231,121,True,120,116
attacker,16,1,3000,1.0,3000,0.03184439637045555,0.9681556036295444,121,True,120,111
attacker,17,1,3000,1.0,3000,0.04598741978179244,0.9540125802182076,111,True,110,105
attacker,18,1,3000,1.0,3000,0.04046103432490222,0.9595389656750978,111,True,110,104
attacker,19,1,3000,1.0,3000,0.05463292275801712,0.9453670772419829,111,True,110,104
attacker,20,1,3000,1.0,3000,0.050177573298188616,0.9498224267018114,111,True,110,106
attacker,21,1,3000,1.0,3000,0.22794630353600387,0.7720536964639961,481,True,480,369
attacker,22,1,3000,1.0,3000,0.3994737298521316,0.6005262701478684,391,True,390,304
attacker,23,1,3000,1.0,3000,0.3793188200504214,0.6206811799495786,441,True,440,304
attacker,24,1,3000,1.0,3000,0.04007528104690805,0.959924718953092,111,True,110,106
attacker,25,1,3000,1.0,3000,0.0391901695544381,0.9608098304455619,111,True,110,100
attacker,26,1,3000,1.0,3000,0.03637823364145254,0.9636217663585475,111,True,110,100
attacker,27,1,3000,1.0,3000,0.40091490064392,0.59908509935608,291,True,290,242
attacker,28,1,3000,1.0,3000,0.03312535370670944,0.9668746462932906,331,True,330,270
attacker,29,1,3000,1.0,3000,0.05006111520002188,0.9499388847999781,111,True,110,103
attacker,30,1,3000,1.0,3000,0.3971582218290607,0.6028417781709393,311,True,310,254
attacker,31,1,3000,1.0,3000,0.08430706346449679,0.9156929365355032,111,True,110,107
attacker,32,1,3000,1.0,3000,0.03283140776035309,0.9671685922396469,171,True,170,154
attacker,33,1,3000,1.0,3000,0.03220104449519834,0.9677989555048017,111,True,110,105
attacker,34,1,3000,1.0,3000,0.3797622738859564,0.6202377261140436,551,True,550,401
attacker,35,1,3000,1.0,3000,0.3826266646820603,0.6173733353179397,391,True,390,274
attacker,36,1,3000,1.0,3000,0.048098317989915707,0.9519016820100843,111,True,110,107
attacker,37,1,3000,1.0,3000,0.03454595799499838,0.9654540420050016,161,True,160,138
attacker,38,1,3000,1.0,3000,0.03490051547580619,0.9650994845241938,111,True,110,99
attacker,39,1,3000,1.0,3000,0.040212378742692234,0.9597876212573078,111,True,110,98
attacker,40,1,3000,1.0,3000,0.03229312323753564,0.9677068767624644,211,True,210,174
attacker,41,1,3000,1.0,3000,0.042596873190419715,0.9574031268095803,111,True,110,106
attacker,42,1,3000,1.0,3000,0.05314723596594639,0.9468527640340536,111,True,110,104
attacker,43,1,3000,1.0,3000,0.3881228995867818,0.6118771004132182,471,True,470,339
attacker,44,1,3000,1.0,3000,0.056049302312241034,0.943950697687759,111,True,110,106
attacker,45,1,3000,1.0,3000,0.09181396199868175,0.9081860380013183,111,True,110,108
attacker,46,1,3000,1.0,3000,0.37836062144552696,0.621639378554473,311,True,310,247
attacker,47,1,3000,1.0,3000,0.0377819299879083,0.9622180700120917,111,True,110,105
attacker,48,1,3000,1.0,3000,0.03655577658315279,0.9634442234168472,111,True,110,104
attacker,49,1,3000,1.0,3000,0.07358363336478813,0.9264163666352119,111,True,110,105
