split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.031056133603900027,0.9689438663961,0.9100899100899101,False,1466
heldout_benign,1,0,1500,0.0,0,0.03634631105609876,0.9636536889439012,0.7982017982017982,False,1460
heldout_benign,2,0,1500,0.0,0,0.054765409723311675,0.9452345902766883,0.23776223776223776,False,1462
heldout_benign,3,0,1500,0.0,0,0.03989273462975018,0.9601072653702498,0.6963036963036963,False,1462
heldout_benign,4,0,1500,0.0,0,0.03861857161820481,0.9613814283817952,0.7332667332667333,False,1465
heldout_benign,5,0,1500,0.0,0,0.0338695981859366,0.9661304018140634,0.8531468531468531,False,1470
heldout_benign,6,0,1500,0.0,0,0.07329745454345926,0.9267025454565407,0.025974025974025976,True,1462
heldout_benign,7,0,1500,0.0,0,0.024775996946655776,0.9752240030533442,0.9820179820179821,False,1466
heldout_benign,8,0,1500,0.0,0,0.03648542619499595,0.963514573805004,0.7952047952047953,False,1477
heldout_benign,9,0,1500,0.0,0,0.07508040583872189,0.9249195941612781,0.01898101898101898,True,1454
heldout_benign,10,0,1500,0.0,0,0.0813048637379633,0.9186951362620367,0.007992007992007992,True,1452
heldout_benign,11,0,1500,0.0,0,0.056625307065958363,0.9433746929340416,0.2017982017982018,False,1464
heldout_benign,12,0,1500,0.0,0,0.03749675599589353,0.9625032440041065,0.7662337662337663,False,1468
heldout_benign,13,0,1500,0.0,0,0.04077967773006874,0.9592203222699313,0.6733266733266733,False,1462
heldout_benign,14,0,1500,0.0,0,0.04074558172374354,0.9592544182762565,0.6743256743256744,False,1466
heldout_benign,15,0,1500,0.0,0,0.041511459667722406,0.9584885403322776,0.6553446553446554,False,1466
heldout_benign,16,0,1500,0.0,0,0.04940364759294924,0.9505963524070508,0.38961038961038963,False,1464
heldout_benign,17,0,1500,0.0,0,0.05356259896179538,0.9464374010382046,0.2727272727272727,False,1469
heldout_benign,18,0,1500,0.0,0,0.057193728586327985,0.942806271413672,0.19080919080919082,False,1456
heldout_benign,19,0,1500,0.0,0,0.03542506962828906,0.9645749303717109,0.8231768231768232,False,1468
heldout_benign,20,0,1500,0.0,0,0.05655024048964674,0.9434497595103533,0.20279720279720279,False,1456
heldout_benign,21,0,1500,0.0,0,0.05282457861638035,0.9471754213836197,0.2947052947052947,False,1452
heldout_benign,22,0,1500,0.0,0,0.04629208747339897,0.953707912526601,0.4975024975024975,False,1460
heldout_benign,23,0,1500,0.0,0,0.03335351726635227,0.9666464827336477,0.8631368631368631,False,1462
heldout_benign,24,0,1500,0.0,0,0.0394798842654267,0.9605201157345733,0.7072927072927073,False,1456
heldout_benign,25,0,1500,0.0,0,0.07390087727485295,0.926099122725147,0.023976023976023976,True,1467
heldout_benign,26,0,1500,0.0,0,0.022033702139457323,0.9779662978605427,0.991008991008991,False,1463
