split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.21539968252182007,0.4231440237564959,False
heldout_benign,1,0,0.3053433299064636,0.15929844097995546,False
heldout_benign,2,0,0.1393929123878479,0.8940237564959168,False
heldout_benign,3,0,0.2124117612838745,0.437731997030438,False
heldout_benign,4,0,0.19152790307998657,0.5601893095768374,False
heldout_benign,5,0,0.1950729489326477,0.5379361544172234,False
heldout_benign,6,0,0.20546168088912964,0.47492576095025985,False
heldout_benign,7,0,0.2589683532714844,0.2611358574610245,False
heldout_benign,8,0,0.2567096948623657,0.2678173719376392,False
heldout_benign,9,0,0.16858989000320435,0.7196547884187082,False
heldout_benign,10,0,0.23944628238677979,0.3229955456570156,False
heldout_benign,11,0,0.16376304626464844,0.7523570898292502,False
heldout_benign,12,0,0.17981964349746704,0.6391425389755011,False
heldout_benign,13,0,0.15980952978134155,0.7785449146250928,False
heldout_benign,14,0,0.34872186183929443,0.09779138827023014,False
heldout_benign,15,0,0.18411827087402344,0.6094654788418709,False
heldout_benign,16,0,0.1999252438545227,0.5082405345211581,False
heldout_benign,17,0,0.15154647827148438,0.8316629547141796,False
heldout_benign,18,0,0.26924586296081543,0.23539346696362287,False
heldout_benign,19,0,0.26420527696609497,0.24784706755753527,False
heldout_benign,20,0,0.35802406072616577,0.08763919821826281,False
heldout_benign,21,0,0.15086978673934937,0.8358203414996288,False
heldout_benign,22,0,0.24302244186401367,0.31030066815144763,False
heldout_benign,23,0,0.22244936227798462,0.38994060876020786,False
heldout_benign,24,0,0.2296428084373474,0.36033778767631774,False
heldout_benign,25,0,0.28564631938934326,0.1978099480326652,False
heldout_benign,26,0,0.23854732513427734,0.32589086859688193,False
heldout_benign,27,0,0.2067895531654358,0.46776169265033407,False
heldout_benign,28,0,0.17728054523468018,0.6578878990348923,False
heldout_benign,29,0,0.387268602848053,0.061915367483296214,False
heldout_benign,30,0,0.14686107635498047,0.8582219747587231,False
heldout_benign,31,0,0.40678393840789795,0.04825538233110616,True
heldout_benign,32,0,0.1801934838294983,0.6365256124721603,False
heldout_benign,33,0,0.3639368414878845,0.08170007423904974,False
heldout_benign,34,0,0.2530282139778137,0.27858203414996285,False
heldout_benign,35,0,0.3048616647720337,0.16028210838901263,False
heldout_benign,36,0,0.17248940467834473,0.6915553080920565,False
heldout_benign,37,0,0.10609817504882812,0.9733296213808463,False
heldout_benign,38,0,0.2864495515823364,0.19628804751299184,False
heldout_benign,39,0,0.17911666631698608,0.6440051967334818,False
heldout_benign,40,0,0.27893877029418945,0.21202672605790646,False
heldout_benign,41,0,0.2935795783996582,0.1814587973273942,False
heldout_benign,42,0,0.1603327989578247,0.7750742390497402,False
heldout_benign,43,0,0.6544564366340637,0.003173719376391982,True
