split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,0.22431740196545918,0.18181818181818182,False
heldout_benign,1,0,1500,0.0,0,0.2247427552541097,0.04395604395604396,True
heldout_benign,2,0,1500,0.0,0,0.2240241242647171,0.4155844155844156,False
heldout_benign,3,0,1500,0.0,0,0.2243836663166682,0.14985014985014986,False
heldout_benign,4,0,1500,0.0,0,0.22384389396508536,0.6253746253746254,False
heldout_benign,5,0,1500,0.0,0,0.2229750496149063,0.24975024975024976,False
heldout_benign,6,0,1500,0.0,0,0.222595449924469,0.055944055944055944,False
heldout_benign,7,0,1500,0.0,0,0.2239658912420273,0.4775224775224775,False
heldout_benign,8,0,1500,0.0,0,0.22382338078816733,0.6433566433566433,False
heldout_benign,9,0,1500,0.0,0,0.22366975398858388,0.8691308691308691,False
heldout_benign,10,0,1500,0.0,0,0.22372487266858418,0.7932067932067932,False
heldout_benign,11,0,1500,0.0,0,0.2229168363014857,0.2077922077922078,False
heldout_benign,12,0,1500,0.0,0,0.22314403573671976,0.41358641358641357,False
heldout_benign,13,0,1500,0.0,0,0.2239252856572469,0.5314685314685315,False
heldout_benign,14,0,1500,0.0,0,0.2234467387199402,0.7952047952047953,False
heldout_benign,15,0,1500,0.0,0,0.22340144368012746,0.7512487512487512,False
heldout_benign,16,0,1500,0.0,0,0.22369327755769094,0.8471528471528471,False
heldout_benign,17,0,1500,0.0,0,0.2248949673573176,0.027972027972027972,True
heldout_benign,18,0,1500,0.0,0,0.22339374061425527,0.7372627372627373,False
heldout_benign,19,0,1500,0.0,0,0.2233812627394994,0.7232767232767233,False
heldout_benign,20,0,1500,0.0,0,0.22261016647020976,0.059940059940059943,False
heldout_benign,21,0,1500,0.0,0,0.2234395918448766,0.7872127872127872,False
heldout_benign,22,0,1500,0.0,0,0.22310575671990712,0.3756243756243756,False
heldout_benign,23,0,1500,0.0,0,0.22342081570625305,0.7712287712287712,False
heldout_benign,24,0,1500,0.0,0,0.22398174877961477,0.4595404595404595,False
heldout_benign,25,0,1500,0.0,0,0.22352165695031484,0.8991008991008991,False
heldout_benign,26,0,1500,0.0,0,0.22401003595193228,0.43156843156843155,False
