split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.11992573738098145,0.788447204968944,False
heldout_benign,1,0,0.11482393741607666,0.8306832298136646,False
heldout_benign,2,0,0.13120269775390625,0.6852173913043478,False
heldout_benign,3,0,0.195931077003479,0.1831055900621118,False
heldout_benign,4,0,0.1771344542503357,0.2848447204968944,False
heldout_benign,5,0,0.15622204542160034,0.4433540372670807,False
heldout_benign,6,0,0.1201816201210022,0.7867080745341615,False
heldout_benign,7,0,0.12967300415039062,0.6988819875776398,False
heldout_benign,8,0,0.11693954467773438,0.8140372670807453,False
heldout_benign,9,0,0.12201660871505737,0.7714285714285715,False
heldout_benign,10,0,0.18548762798309326,0.2337888198757764,False
heldout_benign,11,0,0.11494690179824829,0.8296894409937888,False
heldout_benign,12,0,0.17211025953292847,0.3163975155279503,False
heldout_benign,13,0,0.1734093427658081,0.30832298136645964,False
heldout_benign,14,0,0.18208014965057373,0.25515527950310557,False
heldout_benign,15,0,0.18878966569900513,0.21850931677018634,False
heldout_benign,16,0,0.16107678413391113,0.4013664596273292,False
heldout_benign,17,0,0.13940709829330444,0.6024844720496895,False
heldout_benign,18,0,0.1658427119255066,0.36447204968944097,False
heldout_benign,19,0,0.13264459371566772,0.6705590062111801,False
heldout_benign,20,0,0.17119061946868896,0.3249689440993789,False
heldout_benign,21,0,0.1672871708869934,0.35416149068322983,False
heldout_benign,22,0,0.10860347747802734,0.8757763975155279,False
heldout_benign,23,0,0.14689785242080688,0.5304347826086957,False
heldout_benign,24,0,0.13851147890090942,0.6115527950310559,False
heldout_benign,25,0,0.22128188610076904,0.09813664596273292,False
heldout_benign,26,0,0.14189636707305908,0.5798757763975155,False
heldout_benign,27,0,0.2691650390625,0.02906832298136646,True
heldout_benign,28,0,0.13326174020767212,0.6639751552795031,False
heldout_benign,29,0,0.2568720579147339,0.04012422360248447,True
heldout_benign,30,0,0.10365170240402222,0.9048447204968945,False
heldout_benign,31,0,0.1974550485610962,0.1760248447204969,False
heldout_benign,32,0,0.2568064332008362,0.04012422360248447,True
heldout_benign,33,0,0.09908384084701538,0.9278260869565217,False
