split,batch_id,label,size,attacker_ratio,attacker_count,score,w_statistic,p_value,suspicious,distances_used
heldout_benign,0,0,1500,0.0,0,0.05319979921255624,0.9468002007874438,0.5434565434565435,False,1488
heldout_benign,1,0,1500,0.0,0,0.036119764818456246,0.9638802351815438,0.3696303696303696,False,1476
heldout_benign,2,0,1500,0.0,0,0.02940822288830569,0.9705917771116943,0.11388611388611389,False,1476
heldout_benign,3,0,1500,0.0,0,0.03495055489460819,0.9650494451053918,0.2997002997002997,False,1483
heldout_benign,4,0,1500,0.0,0,0.02562569895945377,0.9743743010405462,0.05194805194805195,True,1488
heldout_benign,5,0,1500,0.0,0,0.059741778823333536,0.9402582211766665,0.2177822177822178,False,1486
heldout_benign,6,0,1500,0.0,0,0.05247858706649411,0.9475214129335059,0.5994005994005994,False,1486
heldout_benign,7,0,1500,0.0,0,0.05007878398343579,0.9499212160165642,0.7372627372627373,False,1487
heldout_benign,8,0,1500,0.0,0,0.02045916109382029,0.9795408389061797,0.011988011988011988,True,1472
heldout_benign,9,0,1500,0.0,0,0.04594801606794052,0.9540519839320595,0.971028971028971,False,1480
heldout_benign,10,0,1500,0.0,0,0.03467371805183417,0.9653262819481658,0.2837162837162837,False,1482
heldout_benign,11,0,1500,0.0,0,0.03698569053530654,0.9630143094646935,0.39760239760239763,False,1477
heldout_benign,12,0,1500,0.0,0,0.04672559630492157,0.9532744036950784,0.985014985014985,False,1478
heldout_benign,13,0,1500,0.0,0,0.0580716749731659,0.9419283250268341,0.26573426573426573,False,1488
heldout_benign,14,0,1500,0.0,0,0.03897066217684941,0.9610293378231506,0.5014985014985015,False,1487
heldout_benign,15,0,1500,0.0,0,0.027330961151632027,0.972669038848368,0.07592407592407592,False,1482
heldout_benign,16,0,1500,0.0,0,0.03298817172491486,0.9670118282750851,0.21178821178821178,False,1467
heldout_benign,17,0,1500,0.0,0,0.0493027067186127,0.9506972932813873,0.7912087912087912,False,1486
heldout_benign,18,0,1500,0.0,0,0.04636066508628445,0.9536393349137156,0.999000999000999,False,1490
heldout_benign,19,0,1500,0.0,0,0.05367026588631474,0.9463297341136853,0.5214785214785215,False,1492
heldout_benign,20,0,1500,0.0,0,0.04128294446959202,0.958717055530408,0.6693306693306693,False,1480
heldout_benign,21,0,1500,0.0,0,0.05137538938745856,0.9486246106125414,0.6533466533466533,False,1482
heldout_benign,22,0,1500,0.0,0,0.05197484022566312,0.9480251597743369,0.6213786213786214,False,1492
heldout_benign,23,0,1500,0.0,0,0.0370829958686677,0.9629170041313323,0.39760239760239763,False,1478
heldout_benign,24,0,1500,0.0,0,0.043458532909069425,0.9565414670909306,0.7992007992007992,False,1483
heldout_benign,25,0,1500,0.0,0,0.01976802233156838,0.9802319776684316,0.007992007992007992,True,1463
heldout_benign,26,0,1500,0.0,0,0.05741667868533196,0.942583321314668,0.28771228771228774,False,1490
heldout_benign,27,0,1500,0.0,0,0.0488464061514825,0.9511535938485175,0.8251748251748252,False,1492
heldout_benign,28,0,1500,0.0,0,0.03270727675089291,0.9672927232491071,0.2017982017982018,False,1483
heldout_benign,29,0,1500,0.0,0,0.05527315268781474,0.9447268473121853,0.41358641358641357,False,1484
heldout_benign,30,0,1500,0.0,0,0.03534742742333796,0.964652572576662,0.3196803196803197,False,1466
heldout_benign,31,0,1500,0.0,0,0.04347015639853313,0.9565298436014669,0.7992007992007992,False,1482
heldout_benign,32,0,1500,0.0,0,0.04265357249046331,0.9573464275095367,0.7472527472527473,False,1485
heldout_benign,33,0,1500,0.0,0,0.0447554456620306,0.9552445543379694,0.8711288711288712,False,1489
heldout_benign,34,0,1500,0.0,0,0.04253804313159315,0.9574619568684068,0.7392607392607392,False,1492
