split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious,similar_pair_count,total_pair_count
heldout_benign,0,0,1500,0.0,0,0.01025661552145875,0.4995004995004995,False,11531,1124250
heldout_benign,1,0,1500,0.0,0,0.009682010229041584,1.0,False,10885,1124250
heldout_benign,2,0,1500,0.0,0,0.010362463864798754,0.4515484515484515,False,11650,1124250
heldout_benign,3,0,1500,0.0,0,0.009886591060707137,0.8231768231768232,False,11115,1124250
heldout_benign,4,0,1500,0.0,0,0.01008939292861908,0.6493506493506493,False,11343,1124250
heldout_benign,5,0,1500,0.0,0,0.009625972870802758,0.9470529470529471,False,10822,1124250
heldout_benign,6,0,1500,0.0,0,0.010206804536357571,0.5394605394605395,False,11475,1124250
heldout_benign,7,0,1500,0.0,0,0.01060796086279742,0.3076923076923077,False,11926,1124250
heldout_benign,8,0,1500,0.0,0,0.010510117856348677,0.36163836163836166,False,11816,1124250
heldout_benign,9,0,1500,0.0,0,0.009594841005114521,0.9210789210789211,False,10787,1124250
heldout_benign,10,0,1500,0.0,0,0.01082499444073827,0.22777222777222778,False,12170,1124250
heldout_benign,11,0,1500,0.0,0,0.009109183900378029,0.4935064935064935,False,10241,1124250
heldout_benign,12,0,1500,0.0,0,0.00934489659773182,0.6873126873126874,False,10506,1124250
heldout_benign,13,0,1500,0.0,0,0.009947075828329998,0.7732267732267732,False,11183,1124250
heldout_benign,14,0,1500,0.0,0,0.0098421169668668,0.8631368631368631,False,11065,1124250
heldout_benign,15,0,1500,0.0,0,0.010214809873248833,0.5294705294705294,False,11484,1124250
heldout_benign,16,0,1500,0.0,0,0.009222148098732489,0.5794205794205795,False,10368,1124250
heldout_benign,17,0,1500,0.0,0,0.010199688681343117,0.5394605394605395,False,11467,1124250
heldout_benign,18,0,1500,0.0,0,0.00902112519457416,0.4195804195804196,False,10142,1124250
heldout_benign,19,0,1500,0.0,0,0.009271069601956861,0.6113886113886113,False,10423,1124250
heldout_benign,20,0,1500,0.0,0,0.009662441627751834,0.989010989010989,False,10863,1124250
