split,stream_id,label,attacker_ratio,attacker_count_per_batch,batch_size,stream_length_batches,total_queries,detected,alarm_batch,alarm_queries,max_cost,final_cost,final_bucket_coverage,final_new_bucket_rate,final_spread,threshold
heldout_benign,0,0,0.0,0,100,10,1000,False,-1,-1,29.29869535722078,29.29869535722078,0.123046875,0.14,0.7097538103264891,39.282477310503246
heldout_benign,1,0,0.0,0,100,10,1000,False,-1,-1,26.13954984915974,26.13954984915974,0.12060546875,0.11,0.7133070837715352,39.282477310503246
heldout_benign,2,0,0.0,0,100,10,1000,False,-1,-1,31.216145778219254,31.216145778219254,0.12451171875,0.09,0.7129977762909152,39.282477310503246
heldout_benign,3,0,0.0,0,100,10,1000,False,-1,-1,25.73920506333194,25.73920506333194,0.1201171875,0.17,0.7145498432884739,39.282477310503246
heldout_benign,4,0,0.0,0,100,10,1000,False,-1,-1,23.419534931557976,23.419534931557976,0.1181640625,0.11,0.7151819220847743,39.282477310503246
heldout_benign,5,0,0.0,0,100,10,1000,False,-1,-1,25.703665747333183,25.703665747333183,0.1201171875,0.16,0.7124555888443739,39.282477310503246
heldout_benign,6,0,0.0,0,100,10,1000,False,-1,-1,29.944762066066463,29.944762066066463,0.12353515625,0.13,0.7122635791832975,39.282477310503246
heldout_benign,7,0,0.0,0,100,10,1000,False,-1,-1,21.575571266700468,21.575571266700468,0.1162109375,0.15,0.7135046802753505,39.282477310503246
heldout_benign,8,0,0.0,0,100,10,1000,False,-1,-1,20.60969862678991,20.60969862678991,0.115234375,0.13,0.7120311268986368,39.282477310503246
heldout_benign,9,0,0.0,0,100,10,1000,False,-1,-1,24.426744219885514,24.426744219885514,0.119140625,0.1,0.7110217489738894,39.282477310503246
heldout_benign,10,0,0.0,0,100,10,1000,False,-1,-1,36.796817125012204,36.796817125012204,0.1279296875,0.15,0.7133747730801285,39.282477310503246
heldout_benign,11,0,0.0,0,100,10,1000,False,-1,-1,27.862940029461576,27.862940029461576,0.1220703125,0.08,0.713556173116431,39.282477310503246
heldout_benign,12,0,0.0,0,100,10,1000,False,-1,-1,26.634903506773735,26.634903506773735,0.12109375,0.08,0.7111142748657162,39.282477310503246
heldout_benign,13,0,0.0,0,100,10,1000,False,-1,-1,32.75433966477477,32.75433966477477,0.12548828125,0.12,0.713835747925984,39.282477310503246
heldout_benign,14,0,0.0,0,100,10,1000,False,-1,-1,19.747317557839914,19.747317557839914,0.1142578125,0.13,0.7115537022314452,39.282477310503246
heldout_benign,15,0,0.0,0,100,10,1000,False,-1,-1,24.489843244069597,24.489843244069597,0.119140625,0.12,0.7129937001361345,39.282477310503246
heldout_benign,16,0,0.0,0,100,10,1000,False,-1,-1,15.999799986211482,15.999799986211482,0.109375,0.12,0.7105209996471158,39.282477310503246
heldout_benign,17,0,0.0,0,100,10,1000,False,-1,-1,22.57906027406938,22.57906027406938,0.1171875,0.17,0.7126090893918188,39.282477310503246
heldout_benign,18,0,0.0,0,100,10,1000,False,-1,-1,24.375160393423062,24.375160393423062,0.119140625,0.08,0.7122484638454308,39.282477310503246
heldout_benign,19,0,0.0,0,100,10,1000,False,-1,-1,25.06064467744996,25.06064467744996,0.11962890625,0.13,0.712378680929159,39.282477310503246
heldout_benign,20,0,0.0,0,100,10,1000,False,-1,-1,26.72962212515426,26.72962212515426,0.12109375,0.11,0.7140916688603071,39.282477310503246
heldout_benign,21,0,0.0,0,100,10,1000,False,-1,-1,34.190336934180976,34.190336934180976,0.12646484375,0.09,0.7123886003985506,39.282477310503246
heldout_benign,22,0,0.0,0,100,10,1000,False,-1,-1,30.552985086117268,30.552985086117268,0.1240234375,0.1,0.7151634762473201,39.282477310503246
heldout_benign,23,0,0.0,0,100,10,1000,False,-1,-1,29.228862186037603,29.228862186037603,0.123046875,0.11,0.7136890405533842,39.282477310503246
heldout_benign,24,0,0.0,0,100,10,1000,False,-1,-1,30.551687367802103,30.551687367802103,0.1240234375,0.1,0.7148029989375522,39.282477310503246
heldout_benign,25,0,0.0,0,100,10,1000,False,-1,-1,23.84594168748172,23.84594168748172,0.11865234375,0.08,0.7129166362193736,39.282477310503246
